Training: 2021-10-28 22:55:31,500-rank_id: 0
Training: 2021-10-29 03:15:18,022-Speed 190.01 samples/sec   Loss 5.3112   LearningRate 0.0006250   Epoch: 5   Global Step: 56100   Required: 3 hours
Training: 2021-10-29 03:15:26,478-Speed 189.55 samples/sec   Loss 5.1970   LearningRate 0.0006250   Epoch: 5   Global Step: 56150   Required: 3 hours
Training: 2021-10-29 03:15:34,959-Speed 188.99 samples/sec   Loss 5.0993   LearningRate 0.0006250   Epoch: 5   Global Step: 56200   Required: 3 hours
Training: 2021-10-29 03:15:43,464-Speed 188.46 samples/sec   Loss 5.8052   LearningRate 0.0006250   Epoch: 5   Global Step: 56250   Required: 3 hours
Training: 2021-10-29 03:15:51,963-Speed 188.61 samples/sec   Loss 5.9055   LearningRate 0.0006250   Epoch: 5   Global Step: 56300   Required: 3 hours
Training: 2021-10-29 03:16:00,456-Speed 188.73 samples/sec   Loss 5.9414   LearningRate 0.0006250   Epoch: 5   Global Step: 56350   Required: 3 hours
Training: 2021-10-29 03:16:08,938-Speed 188.97 samples/sec   Loss 5.3151   LearningRate 0.0006250   Epoch: 5   Global Step: 56400   Required: 3 hours
Training: 2021-10-29 03:16:17,420-Speed 188.98 samples/sec   Loss 5.8664   LearningRate 0.0006250   Epoch: 5   Global Step: 56450   Required: 3 hours
Training: 2021-10-29 03:16:25,886-Speed 189.34 samples/sec   Loss 5.3079   LearningRate 0.0006250   Epoch: 5   Global Step: 56500   Required: 3 hours
Training: 2021-10-29 03:16:34,349-Speed 189.39 samples/sec   Loss 5.7742   LearningRate 0.0006250   Epoch: 5   Global Step: 56550   Required: 3 hours
Training: 2021-10-29 03:16:42,796-Speed 189.76 samples/sec   Loss 5.4588   LearningRate 0.0006250   Epoch: 5   Global Step: 56600   Required: 3 hours
Training: 2021-10-29 03:16:51,257-Speed 189.43 samples/sec   Loss 5.6064   LearningRate 0.0006250   Epoch: 5   Global Step: 56650   Required: 3 hours
Training: 2021-10-29 03:16:59,719-Speed 189.41 samples/sec   Loss 6.4198   LearningRate 0.0006250   Epoch: 5   Global Step: 56700   Required: 3 hours
Training: 2021-10-29 03:17:08,180-Speed 189.46 samples/sec   Loss 5.7723   LearningRate 0.0006250   Epoch: 5   Global Step: 56750   Required: 3 hours
Training: 2021-10-29 03:17:16,651-Speed 189.20 samples/sec   Loss 5.8162   LearningRate 0.0006250   Epoch: 5   Global Step: 56800   Required: 3 hours
Training: 2021-10-29 03:17:25,124-Speed 189.18 samples/sec   Loss 5.6568   LearningRate 0.0006250   Epoch: 5   Global Step: 56850   Required: 3 hours
Training: 2021-10-29 03:17:33,615-Speed 188.79 samples/sec   Loss 5.8483   LearningRate 0.0006250   Epoch: 5   Global Step: 56900   Required: 3 hours
Training: 2021-10-29 03:17:42,104-Speed 188.82 samples/sec   Loss 5.8045   LearningRate 0.0006250   Epoch: 5   Global Step: 56950   Required: 3 hours
Training: 2021-10-29 03:17:50,597-Speed 188.72 samples/sec   Loss 5.2789   LearningRate 0.0006250   Epoch: 5   Global Step: 57000   Required: 3 hours
Training: 2021-10-29 03:17:59,112-Speed 188.22 samples/sec   Loss 5.9168   LearningRate 0.0006250   Epoch: 5   Global Step: 57050   Required: 3 hours
Training: 2021-10-29 03:18:07,630-Speed 188.17 samples/sec   Loss 5.9691   LearningRate 0.0006250   Epoch: 5   Global Step: 57100   Required: 3 hours
Training: 2021-10-29 03:18:16,128-Speed 188.63 samples/sec   Loss 5.7173   LearningRate 0.0006250   Epoch: 5   Global Step: 57150   Required: 3 hours
Training: 2021-10-29 03:18:24,627-Speed 188.59 samples/sec   Loss 5.9827   LearningRate 0.0006250   Epoch: 5   Global Step: 57200   Required: 3 hours
Training: 2021-10-29 03:18:33,106-Speed 189.06 samples/sec   Loss 5.5194   LearningRate 0.0006250   Epoch: 5   Global Step: 57250   Required: 3 hours
Training: 2021-10-29 03:18:41,576-Speed 189.23 samples/sec   Loss 5.4252   LearningRate 0.0006250   Epoch: 5   Global Step: 57300   Required: 3 hours
Training: 2021-10-29 03:18:50,047-Speed 189.19 samples/sec   Loss 5.7635   LearningRate 0.0006250   Epoch: 5   Global Step: 57350   Required: 3 hours
Training: 2021-10-29 03:18:58,507-Speed 189.47 samples/sec   Loss 5.5667   LearningRate 0.0006250   Epoch: 5   Global Step: 57400   Required: 3 hours
Training: 2021-10-29 03:19:06,966-Speed 189.47 samples/sec   Loss 5.4436   LearningRate 0.0006250   Epoch: 5   Global Step: 57450   Required: 3 hours
Training: 2021-10-29 03:19:15,424-Speed 189.50 samples/sec   Loss 5.7421   LearningRate 0.0006250   Epoch: 5   Global Step: 57500   Required: 3 hours
Training: 2021-10-29 03:19:23,881-Speed 189.54 samples/sec   Loss 5.5166   LearningRate 0.0006250   Epoch: 5   Global Step: 57550   Required: 3 hours
Training: 2021-10-29 03:19:32,357-Speed 189.11 samples/sec   Loss 5.6739   LearningRate 0.0006250   Epoch: 5   Global Step: 57600   Required: 3 hours
Training: 2021-10-29 03:19:40,834-Speed 189.09 samples/sec   Loss 5.4968   LearningRate 0.0006250   Epoch: 5   Global Step: 57650   Required: 3 hours
Training: 2021-10-29 03:19:49,317-Speed 188.96 samples/sec   Loss 5.4651   LearningRate 0.0006250   Epoch: 5   Global Step: 57700   Required: 3 hours
Training: 2021-10-29 03:19:57,800-Speed 188.91 samples/sec   Loss 5.9665   LearningRate 0.0006250   Epoch: 5   Global Step: 57750   Required: 3 hours
Training: 2021-10-29 03:20:06,273-Speed 189.17 samples/sec   Loss 5.4685   LearningRate 0.0006250   Epoch: 5   Global Step: 57800   Required: 3 hours
Training: 2021-10-29 03:20:14,745-Speed 189.20 samples/sec   Loss 5.5680   LearningRate 0.0006250   Epoch: 5   Global Step: 57850   Required: 3 hours
Training: 2021-10-29 03:20:23,223-Speed 189.07 samples/sec   Loss 5.6008   LearningRate 0.0006250   Epoch: 5   Global Step: 57900   Required: 3 hours
Training: 2021-10-29 03:20:31,695-Speed 189.19 samples/sec   Loss 5.5644   LearningRate 0.0006250   Epoch: 5   Global Step: 57950   Required: 3 hours
Training: 2021-10-29 03:20:40,186-Speed 188.76 samples/sec   Loss 5.5491   LearningRate 0.0006250   Epoch: 5   Global Step: 58000   Required: 3 hours
Training: 2021-10-29 03:21:27,004-[agedb_30][58000]XNorm: 31.286966
Training: 2021-10-29 03:21:27,004-[agedb_30][58000]Accuracy-Flip: 0.75133+-0.01552
Training: 2021-10-29 03:21:27,004-[agedb_30][58000]Accuracy-Highest: 0.75817
Training: 2021-10-29 03:23:21,406-[dev_00][58000]XNorm: 36.399569
Training: 2021-10-29 03:23:21,406-[dev_00][58000]Accuracy-Flip: 0.52813+-0.04664
Training: 2021-10-29 03:23:21,406-[dev_00][58000]Accuracy-Highest: 0.52867
Training: 2021-10-29 03:24:12,435-[dev_04][58000]XNorm: 36.516071
Training: 2021-10-29 03:24:12,435-[dev_04][58000]Accuracy-Flip: 0.49084+-0.01209
Training: 2021-10-29 03:24:12,435-[dev_04][58000]Accuracy-Highest: 0.50306
Training: 2021-10-29 03:24:20,926-Speed 7.25 samples/sec   Loss 5.8593   LearningRate 0.0006250   Epoch: 5   Global Step: 58050   Required: 3 hours
Training: 2021-10-29 03:24:29,364-Speed 189.93 samples/sec   Loss 5.8709   LearningRate 0.0006250   Epoch: 5   Global Step: 58100   Required: 3 hours
Training: 2021-10-29 03:24:37,823-Speed 189.51 samples/sec   Loss 5.7665   LearningRate 0.0006250   Epoch: 5   Global Step: 58150   Required: 3 hours
Training: 2021-10-29 03:24:46,290-Speed 189.30 samples/sec   Loss 5.4602   LearningRate 0.0006250   Epoch: 5   Global Step: 58200   Required: 3 hours
Training: 2021-10-29 03:24:54,793-Speed 188.51 samples/sec   Loss 5.5244   LearningRate 0.0006250   Epoch: 5   Global Step: 58250   Required: 3 hours
Training: 2021-10-29 03:25:03,295-Speed 188.53 samples/sec   Loss 5.7161   LearningRate 0.0006250   Epoch: 5   Global Step: 58300   Required: 3 hours
Training: 2021-10-29 03:25:11,781-Speed 188.87 samples/sec   Loss 5.5926   LearningRate 0.0006250   Epoch: 5   Global Step: 58350   Required: 3 hours
Training: 2021-10-29 03:25:20,266-Speed 188.91 samples/sec   Loss 5.2115   LearningRate 0.0006250   Epoch: 5   Global Step: 58400   Required: 3 hours
Training: 2021-10-29 03:25:28,730-Speed 189.35 samples/sec   Loss 5.7188   LearningRate 0.0006250   Epoch: 5   Global Step: 58450   Required: 3 hours
Training: 2021-10-29 03:25:37,196-Speed 189.33 samples/sec   Loss 5.7237   LearningRate 0.0006250   Epoch: 5   Global Step: 58500   Required: 3 hours
Training: 2021-10-29 03:25:45,669-Speed 189.18 samples/sec   Loss 5.9632   LearningRate 0.0006250   Epoch: 5   Global Step: 58550   Required: 3 hours
Training: 2021-10-29 03:25:54,151-Speed 188.95 samples/sec   Loss 5.6939   LearningRate 0.0006250   Epoch: 5   Global Step: 58600   Required: 3 hours
Training: 2021-10-29 03:26:02,614-Speed 189.41 samples/sec   Loss 5.7408   LearningRate 0.0006250   Epoch: 5   Global Step: 58650   Required: 3 hours
Training: 2021-10-29 03:26:11,078-Speed 189.34 samples/sec   Loss 5.6841   LearningRate 0.0006250   Epoch: 5   Global Step: 58700   Required: 3 hours
Training: 2021-10-29 03:26:19,565-Speed 188.85 samples/sec   Loss 5.8685   LearningRate 0.0006250   Epoch: 5   Global Step: 58750   Required: 3 hours
Training: 2021-10-29 03:26:28,050-Speed 188.90 samples/sec   Loss 5.5770   LearningRate 0.0006250   Epoch: 5   Global Step: 58800   Required: 3 hours
Training: 2021-10-29 03:26:36,532-Speed 188.96 samples/sec   Loss 5.6159   LearningRate 0.0006250   Epoch: 5   Global Step: 58850   Required: 3 hours
Training: 2021-10-29 03:26:45,010-Speed 189.07 samples/sec   Loss 5.7321   LearningRate 0.0006250   Epoch: 5   Global Step: 58900   Required: 3 hours
Training: 2021-10-29 03:26:53,491-Speed 189.01 samples/sec   Loss 5.6099   LearningRate 0.0006250   Epoch: 5   Global Step: 58950   Required: 3 hours
Training: 2021-10-29 03:27:01,971-Speed 189.01 samples/sec   Loss 5.5787   LearningRate 0.0006250   Epoch: 5   Global Step: 59000   Required: 3 hours
Training: 2021-10-29 03:27:10,449-Speed 189.07 samples/sec   Loss 6.0670   LearningRate 0.0006250   Epoch: 5   Global Step: 59050   Required: 3 hours
Training: 2021-10-29 03:27:18,938-Speed 188.82 samples/sec   Loss 6.1200   LearningRate 0.0006250   Epoch: 5   Global Step: 59100   Required: 3 hours
Training: 2021-10-29 03:27:27,412-Speed 189.14 samples/sec   Loss 6.0252   LearningRate 0.0006250   Epoch: 5   Global Step: 59150   Required: 3 hours
Training: 2021-10-29 03:27:35,891-Speed 189.02 samples/sec   Loss 5.9893   LearningRate 0.0006250   Epoch: 5   Global Step: 59200   Required: 3 hours
Training: 2021-10-29 03:27:44,378-Speed 188.85 samples/sec   Loss 5.5768   LearningRate 0.0006250   Epoch: 5   Global Step: 59250   Required: 3 hours
Training: 2021-10-29 03:27:52,857-Speed 189.02 samples/sec   Loss 5.7597   LearningRate 0.0006250   Epoch: 5   Global Step: 59300   Required: 3 hours
Training: 2021-10-29 03:28:01,348-Speed 188.77 samples/sec   Loss 5.4643   LearningRate 0.0006250   Epoch: 5   Global Step: 59350   Required: 3 hours
Training: 2021-10-29 03:28:09,837-Speed 188.81 samples/sec   Loss 5.6850   LearningRate 0.0006250   Epoch: 5   Global Step: 59400   Required: 3 hours
Training: 2021-10-29 03:28:18,326-Speed 188.82 samples/sec   Loss 5.5940   LearningRate 0.0006250   Epoch: 5   Global Step: 59450   Required: 3 hours
Training: 2021-10-29 03:28:26,815-Speed 188.82 samples/sec   Loss 6.1916   LearningRate 0.0006250   Epoch: 5   Global Step: 59500   Required: 3 hours
Training: 2021-10-29 03:28:35,300-Speed 188.91 samples/sec   Loss 6.1228   LearningRate 0.0006250   Epoch: 5   Global Step: 59550   Required: 3 hours
Training: 2021-10-29 03:28:43,786-Speed 188.88 samples/sec   Loss 5.9743   LearningRate 0.0006250   Epoch: 5   Global Step: 59600   Required: 3 hours
Training: 2021-10-29 03:28:46,877-Pytorch Model Saved in '/output/webface_r18_2048_2/backbone.pth'
Training: 2021-10-29 03:28:56,851-Speed 122.60 samples/sec   Loss 4.4925   LearningRate 0.0006250   Epoch: 6   Global Step: 59650   Required: 3 hours
Training: 2021-10-29 03:29:05,343-Speed 188.76 samples/sec   Loss 4.8047   LearningRate 0.0006250   Epoch: 6   Global Step: 59700   Required: 3 hours
Training: 2021-10-29 03:29:13,875-Speed 187.82 samples/sec   Loss 4.5892   LearningRate 0.0006250   Epoch: 6   Global Step: 59750   Required: 3 hours
Training: 2021-10-29 03:29:22,407-Speed 187.87 samples/sec   Loss 4.2350   LearningRate 0.0006250   Epoch: 6   Global Step: 59800   Required: 3 hours
Training: 2021-10-29 03:29:30,930-Speed 188.07 samples/sec   Loss 4.4270   LearningRate 0.0006250   Epoch: 6   Global Step: 59850   Required: 3 hours
Training: 2021-10-29 03:29:39,455-Speed 188.00 samples/sec   Loss 4.9221   LearningRate 0.0006250   Epoch: 6   Global Step: 59900   Required: 3 hours
Training: 2021-10-29 03:29:47,950-Speed 188.66 samples/sec   Loss 4.7596   LearningRate 0.0006250   Epoch: 6   Global Step: 59950   Required: 3 hours
Training: 2021-10-29 03:29:56,426-Speed 189.11 samples/sec   Loss 4.8319   LearningRate 0.0006250   Epoch: 6   Global Step: 60000   Required: 3 hours
Training: 2021-10-29 03:30:43,098-[agedb_30][60000]XNorm: 31.552724
Training: 2021-10-29 03:30:43,098-[agedb_30][60000]Accuracy-Flip: 0.74633+-0.02163
Training: 2021-10-29 03:30:43,098-[agedb_30][60000]Accuracy-Highest: 0.75817
Training: 2021-10-29 03:32:37,274-[dev_00][60000]XNorm: 36.488255
Training: 2021-10-29 03:32:37,275-[dev_00][60000]Accuracy-Flip: 0.52147+-0.04511
Training: 2021-10-29 03:32:37,275-[dev_00][60000]Accuracy-Highest: 0.52867
Training: 2021-10-29 03:33:28,360-[dev_04][60000]XNorm: 36.591697
Training: 2021-10-29 03:33:28,360-[dev_04][60000]Accuracy-Flip: 0.49053+-0.01629
Training: 2021-10-29 03:33:28,360-[dev_04][60000]Accuracy-Highest: 0.50306
Training: 2021-10-29 03:33:36,846-Speed 7.26 samples/sec   Loss 4.4507   LearningRate 0.0006250   Epoch: 6   Global Step: 60050   Required: 3 hours
Training: 2021-10-29 03:33:45,280-Speed 190.04 samples/sec   Loss 4.5528   LearningRate 0.0006250   Epoch: 6   Global Step: 60100   Required: 3 hours
Training: 2021-10-29 03:33:53,734-Speed 189.58 samples/sec   Loss 4.7217   LearningRate 0.0006250   Epoch: 6   Global Step: 60150   Required: 3 hours
Training: 2021-10-29 03:34:02,207-Speed 189.17 samples/sec   Loss 4.7165   LearningRate 0.0006250   Epoch: 6   Global Step: 60200   Required: 3 hours
Training: 2021-10-29 03:34:10,711-Speed 188.50 samples/sec   Loss 4.4946   LearningRate 0.0006250   Epoch: 6   Global Step: 60250   Required: 3 hours
Training: 2021-10-29 03:34:19,213-Speed 188.53 samples/sec   Loss 5.0621   LearningRate 0.0006250   Epoch: 6   Global Step: 60300   Required: 3 hours
Training: 2021-10-29 03:34:27,705-Speed 188.75 samples/sec   Loss 4.9289   LearningRate 0.0006250   Epoch: 6   Global Step: 60350   Required: 3 hours
Training: 2021-10-29 03:34:36,185-Speed 189.03 samples/sec   Loss 4.6024   LearningRate 0.0006250   Epoch: 6   Global Step: 60400   Required: 3 hours
Training: 2021-10-29 03:34:44,655-Speed 189.22 samples/sec   Loss 4.6333   LearningRate 0.0006250   Epoch: 6   Global Step: 60450   Required: 3 hours
Training: 2021-10-29 03:34:53,106-Speed 189.68 samples/sec   Loss 4.9667   LearningRate 0.0006250   Epoch: 6   Global Step: 60500   Required: 3 hours
Training: 2021-10-29 03:35:01,559-Speed 189.63 samples/sec   Loss 4.6432   LearningRate 0.0006250   Epoch: 6   Global Step: 60550   Required: 3 hours
Training: 2021-10-29 03:35:10,016-Speed 189.54 samples/sec   Loss 4.9807   LearningRate 0.0006250   Epoch: 6   Global Step: 60600   Required: 3 hours
Training: 2021-10-29 03:35:18,482-Speed 189.33 samples/sec   Loss 4.7283   LearningRate 0.0006250   Epoch: 6   Global Step: 60650   Required: 3 hours
Training: 2021-10-29 03:35:26,951-Speed 189.24 samples/sec   Loss 4.7589   LearningRate 0.0006250   Epoch: 6   Global Step: 60700   Required: 3 hours
Training: 2021-10-29 03:35:35,414-Speed 189.41 samples/sec   Loss 4.6243   LearningRate 0.0006250   Epoch: 6   Global Step: 60750   Required: 3 hours
Training: 2021-10-29 03:35:43,879-Speed 189.32 samples/sec   Loss 4.5560   LearningRate 0.0006250   Epoch: 6   Global Step: 60800   Required: 3 hours
Training: 2021-10-29 03:35:52,361-Speed 188.98 samples/sec   Loss 4.4171   LearningRate 0.0006250   Epoch: 6   Global Step: 60850   Required: 3 hours
Training: 2021-10-29 03:36:00,857-Speed 188.67 samples/sec   Loss 4.8647   LearningRate 0.0006250   Epoch: 6   Global Step: 60900   Required: 3 hours
Training: 2021-10-29 03:36:09,355-Speed 188.60 samples/sec   Loss 4.9623   LearningRate 0.0006250   Epoch: 6   Global Step: 60950   Required: 3 hours
Training: 2021-10-29 03:36:17,859-Speed 188.49 samples/sec   Loss 4.8998   LearningRate 0.0006250   Epoch: 6   Global Step: 61000   Required: 3 hours
Training: 2021-10-29 03:36:26,352-Speed 188.73 samples/sec   Loss 4.9951   LearningRate 0.0006250   Epoch: 6   Global Step: 61050   Required: 3 hours
Training: 2021-10-29 03:36:34,845-Speed 188.74 samples/sec   Loss 5.0768   LearningRate 0.0006250   Epoch: 6   Global Step: 61100   Required: 3 hours
Training: 2021-10-29 03:36:43,316-Speed 189.19 samples/sec   Loss 5.2145   LearningRate 0.0006250   Epoch: 6   Global Step: 61150   Required: 3 hours
Training: 2021-10-29 03:36:51,793-Speed 189.06 samples/sec   Loss 4.7911   LearningRate 0.0006250   Epoch: 6   Global Step: 61200   Required: 3 hours
Training: 2021-10-29 03:37:00,276-Speed 188.95 samples/sec   Loss 5.0208   LearningRate 0.0006250   Epoch: 6   Global Step: 61250   Required: 3 hours
Training: 2021-10-29 03:37:08,742-Speed 189.33 samples/sec   Loss 4.4988   LearningRate 0.0006250   Epoch: 6   Global Step: 61300   Required: 3 hours
Training: 2021-10-29 03:37:17,211-Speed 189.27 samples/sec   Loss 5.2918   LearningRate 0.0006250   Epoch: 6   Global Step: 61350   Required: 3 hours
Training: 2021-10-29 03:37:25,671-Speed 189.48 samples/sec   Loss 4.6177   LearningRate 0.0006250   Epoch: 6   Global Step: 61400   Required: 3 hours
Training: 2021-10-29 03:37:34,138-Speed 189.30 samples/sec   Loss 5.0262   LearningRate 0.0006250   Epoch: 6   Global Step: 61450   Required: 3 hours
Training: 2021-10-29 03:37:42,609-Speed 189.24 samples/sec   Loss 4.7926   LearningRate 0.0006250   Epoch: 6   Global Step: 61500   Required: 3 hours
Training: 2021-10-29 03:37:51,079-Speed 189.23 samples/sec   Loss 4.4061   LearningRate 0.0006250   Epoch: 6   Global Step: 61550   Required: 3 hours
Training: 2021-10-29 03:37:59,540-Speed 189.45 samples/sec   Loss 4.8110   LearningRate 0.0006250   Epoch: 6   Global Step: 61600   Required: 3 hours
Training: 2021-10-29 03:38:08,014-Speed 189.13 samples/sec   Loss 5.0916   LearningRate 0.0006250   Epoch: 6   Global Step: 61650   Required: 3 hours
Training: 2021-10-29 03:38:16,475-Speed 189.44 samples/sec   Loss 5.0667   LearningRate 0.0006250   Epoch: 6   Global Step: 61700   Required: 3 hours
Training: 2021-10-29 03:38:24,947-Speed 189.22 samples/sec   Loss 4.9769   LearningRate 0.0006250   Epoch: 6   Global Step: 61750   Required: 3 hours
Training: 2021-10-29 03:38:33,405-Speed 189.50 samples/sec   Loss 4.7463   LearningRate 0.0006250   Epoch: 6   Global Step: 61800   Required: 3 hours
Training: 2021-10-29 03:38:41,878-Speed 189.19 samples/sec   Loss 5.1076   LearningRate 0.0006250   Epoch: 6   Global Step: 61850   Required: 3 hours
Training: 2021-10-29 03:38:50,348-Speed 189.23 samples/sec   Loss 5.1572   LearningRate 0.0006250   Epoch: 6   Global Step: 61900   Required: 3 hours
Training: 2021-10-29 03:38:58,811-Speed 189.40 samples/sec   Loss 5.1329   LearningRate 0.0006250   Epoch: 6   Global Step: 61950   Required: 3 hours
Training: 2021-10-29 03:39:07,284-Speed 189.17 samples/sec   Loss 5.0010   LearningRate 0.0006250   Epoch: 6   Global Step: 62000   Required: 3 hours
Training: 2021-10-29 03:39:54,049-[agedb_30][62000]XNorm: 30.747658
Training: 2021-10-29 03:39:54,049-[agedb_30][62000]Accuracy-Flip: 0.75183+-0.02085
Training: 2021-10-29 03:39:54,049-[agedb_30][62000]Accuracy-Highest: 0.75817
Training: 2021-10-29 03:41:48,125-[dev_00][62000]XNorm: 36.164385
Training: 2021-10-29 03:41:48,126-[dev_00][62000]Accuracy-Flip: 0.52693+-0.04566
Training: 2021-10-29 03:41:48,126-[dev_00][62000]Accuracy-Highest: 0.52867
Training: 2021-10-29 03:42:39,181-[dev_04][62000]XNorm: 36.290262
Training: 2021-10-29 03:42:39,181-[dev_04][62000]Accuracy-Flip: 0.49405+-0.01201
Training: 2021-10-29 03:42:39,181-[dev_04][62000]Accuracy-Highest: 0.50306
Training: 2021-10-29 03:42:47,691-Speed 7.26 samples/sec   Loss 4.8227   LearningRate 0.0006250   Epoch: 6   Global Step: 62050   Required: 3 hours
Training: 2021-10-29 03:42:56,126-Speed 190.03 samples/sec   Loss 5.1795   LearningRate 0.0006250   Epoch: 6   Global Step: 62100   Required: 3 hours
Training: 2021-10-29 03:43:04,573-Speed 189.76 samples/sec   Loss 4.9676   LearningRate 0.0006250   Epoch: 6   Global Step: 62150   Required: 3 hours
Training: 2021-10-29 03:43:13,034-Speed 189.45 samples/sec   Loss 5.0840   LearningRate 0.0006250   Epoch: 6   Global Step: 62200   Required: 3 hours
Training: 2021-10-29 03:43:21,507-Speed 189.16 samples/sec   Loss 4.6292   LearningRate 0.0006250   Epoch: 6   Global Step: 62250   Required: 3 hours
Training: 2021-10-29 03:43:30,002-Speed 188.66 samples/sec   Loss 4.8551   LearningRate 0.0006250   Epoch: 6   Global Step: 62300   Required: 3 hours
Training: 2021-10-29 03:43:38,519-Speed 188.20 samples/sec   Loss 4.8332   LearningRate 0.0006250   Epoch: 6   Global Step: 62350   Required: 3 hours
Training: 2021-10-29 03:43:47,035-Speed 188.21 samples/sec   Loss 5.1924   LearningRate 0.0006250   Epoch: 6   Global Step: 62400   Required: 3 hours
Training: 2021-10-29 03:43:55,536-Speed 188.56 samples/sec   Loss 4.9072   LearningRate 0.0006250   Epoch: 6   Global Step: 62450   Required: 3 hours
Training: 2021-10-29 03:44:04,022-Speed 188.88 samples/sec   Loss 4.8526   LearningRate 0.0006250   Epoch: 6   Global Step: 62500   Required: 3 hours
Training: 2021-10-29 03:44:12,489-Speed 189.30 samples/sec   Loss 4.6937   LearningRate 0.0006250   Epoch: 6   Global Step: 62550   Required: 3 hours
Training: 2021-10-29 03:44:20,956-Speed 189.31 samples/sec   Loss 5.2628   LearningRate 0.0006250   Epoch: 6   Global Step: 62600   Required: 3 hours
Training: 2021-10-29 03:44:29,427-Speed 189.23 samples/sec   Loss 4.9001   LearningRate 0.0006250   Epoch: 6   Global Step: 62650   Required: 3 hours
Training: 2021-10-29 03:44:37,887-Speed 189.47 samples/sec   Loss 5.0489   LearningRate 0.0006250   Epoch: 6   Global Step: 62700   Required: 3 hours
Training: 2021-10-29 03:44:46,352-Speed 189.36 samples/sec   Loss 4.8659   LearningRate 0.0006250   Epoch: 6   Global Step: 62750   Required: 3 hours
Training: 2021-10-29 03:44:54,811-Speed 189.49 samples/sec   Loss 4.8120   LearningRate 0.0006250   Epoch: 6   Global Step: 62800   Required: 3 hours
Training: 2021-10-29 03:45:03,278-Speed 189.31 samples/sec   Loss 4.9006   LearningRate 0.0006250   Epoch: 6   Global Step: 62850   Required: 3 hours
Training: 2021-10-29 03:45:11,740-Speed 189.43 samples/sec   Loss 5.1832   LearningRate 0.0006250   Epoch: 6   Global Step: 62900   Required: 3 hours
Training: 2021-10-29 03:45:20,226-Speed 188.89 samples/sec   Loss 4.7006   LearningRate 0.0006250   Epoch: 6   Global Step: 62950   Required: 3 hours
Training: 2021-10-29 03:45:28,711-Speed 188.90 samples/sec   Loss 5.2902   LearningRate 0.0006250   Epoch: 6   Global Step: 63000   Required: 3 hours
Training: 2021-10-29 03:45:37,197-Speed 188.89 samples/sec   Loss 4.7722   LearningRate 0.0006250   Epoch: 6   Global Step: 63050   Required: 3 hours
Training: 2021-10-29 03:45:45,684-Speed 188.86 samples/sec   Loss 5.1667   LearningRate 0.0006250   Epoch: 6   Global Step: 63100   Required: 3 hours
Training: 2021-10-29 03:45:54,185-Speed 188.52 samples/sec   Loss 5.3859   LearningRate 0.0006250   Epoch: 6   Global Step: 63150   Required: 3 hours
Training: 2021-10-29 03:46:02,686-Speed 188.57 samples/sec   Loss 4.7372   LearningRate 0.0006250   Epoch: 6   Global Step: 63200   Required: 3 hours
Training: 2021-10-29 03:46:11,183-Speed 188.64 samples/sec   Loss 5.2702   LearningRate 0.0006250   Epoch: 6   Global Step: 63250   Required: 3 hours
Training: 2021-10-29 03:46:19,694-Speed 188.33 samples/sec   Loss 5.4426   LearningRate 0.0006250   Epoch: 6   Global Step: 63300   Required: 3 hours
Training: 2021-10-29 03:46:28,197-Speed 188.52 samples/sec   Loss 5.2661   LearningRate 0.0006250   Epoch: 6   Global Step: 63350   Required: 3 hours
Training: 2021-10-29 03:46:36,686-Speed 188.80 samples/sec   Loss 5.0685   LearningRate 0.0006250   Epoch: 6   Global Step: 63400   Required: 3 hours
Training: 2021-10-29 03:46:45,164-Speed 189.08 samples/sec   Loss 4.6964   LearningRate 0.0006250   Epoch: 6   Global Step: 63450   Required: 3 hours
Training: 2021-10-29 03:46:53,646-Speed 188.96 samples/sec   Loss 4.7913   LearningRate 0.0006250   Epoch: 6   Global Step: 63500   Required: 3 hours
Training: 2021-10-29 03:47:02,123-Speed 189.09 samples/sec   Loss 5.0524   LearningRate 0.0006250   Epoch: 6   Global Step: 63550   Required: 3 hours
Training: 2021-10-29 03:47:10,596-Speed 189.17 samples/sec   Loss 5.2014   LearningRate 0.0006250   Epoch: 6   Global Step: 63600   Required: 3 hours
Training: 2021-10-29 03:47:19,067-Speed 189.23 samples/sec   Loss 5.3268   LearningRate 0.0006250   Epoch: 6   Global Step: 63650   Required: 3 hours
Training: 2021-10-29 03:47:27,530-Speed 189.41 samples/sec   Loss 5.0271   LearningRate 0.0006250   Epoch: 6   Global Step: 63700   Required: 3 hours
Training: 2021-10-29 03:47:35,985-Speed 189.54 samples/sec   Loss 5.0623   LearningRate 0.0006250   Epoch: 6   Global Step: 63750   Required: 3 hours
Training: 2021-10-29 03:47:44,462-Speed 189.09 samples/sec   Loss 4.6934   LearningRate 0.0006250   Epoch: 6   Global Step: 63800   Required: 3 hours
Training: 2021-10-29 03:47:52,933-Speed 189.23 samples/sec   Loss 5.1862   LearningRate 0.0006250   Epoch: 6   Global Step: 63850   Required: 3 hours
Training: 2021-10-29 03:48:01,397-Speed 189.38 samples/sec   Loss 4.9135   LearningRate 0.0006250   Epoch: 6   Global Step: 63900   Required: 3 hours
Training: 2021-10-29 03:48:09,865-Speed 189.28 samples/sec   Loss 4.9697   LearningRate 0.0006250   Epoch: 6   Global Step: 63950   Required: 3 hours
