Training: 2021-10-28 11:43:54,390-rank_id: 0
Training: 2021-10-28 14:39:07,346-Speed 251.72 samples/sec   Loss 10.3736   LearningRate 0.0250000   Epoch: 6   Global Step: 14950   Required: 7 hours
Training: 2021-10-28 14:39:32,760-Speed 251.86 samples/sec   Loss 10.6761   LearningRate 0.0250000   Epoch: 6   Global Step: 15000   Required: 7 hours
Training: 2021-10-28 14:39:58,216-Speed 251.45 samples/sec   Loss 10.6328   LearningRate 0.0250000   Epoch: 6   Global Step: 15050   Required: 7 hours
Training: 2021-10-28 14:40:23,643-Speed 251.73 samples/sec   Loss 11.0044   LearningRate 0.0250000   Epoch: 6   Global Step: 15100   Required: 7 hours
Training: 2021-10-28 14:40:49,026-Speed 252.17 samples/sec   Loss 11.0614   LearningRate 0.0250000   Epoch: 6   Global Step: 15150   Required: 7 hours
Training: 2021-10-28 14:41:14,457-Speed 251.70 samples/sec   Loss 10.9829   LearningRate 0.0250000   Epoch: 6   Global Step: 15200   Required: 7 hours
Training: 2021-10-28 14:41:39,825-Speed 252.32 samples/sec   Loss 11.3784   LearningRate 0.0250000   Epoch: 6   Global Step: 15250   Required: 7 hours
Training: 2021-10-28 14:42:05,224-Speed 252.01 samples/sec   Loss 11.4341   LearningRate 0.0250000   Epoch: 6   Global Step: 15300   Required: 7 hours
Training: 2021-10-28 14:42:30,567-Speed 252.57 samples/sec   Loss 11.2908   LearningRate 0.0250000   Epoch: 6   Global Step: 15350   Required: 7 hours
Training: 2021-10-28 14:42:55,979-Speed 251.88 samples/sec   Loss 11.2236   LearningRate 0.0250000   Epoch: 6   Global Step: 15400   Required: 7 hours
Training: 2021-10-28 14:43:21,364-Speed 252.15 samples/sec   Loss 11.6574   LearningRate 0.0250000   Epoch: 6   Global Step: 15450   Required: 7 hours
Training: 2021-10-28 14:43:46,738-Speed 252.26 samples/sec   Loss 11.6271   LearningRate 0.0250000   Epoch: 6   Global Step: 15500   Required: 7 hours
Training: 2021-10-28 14:44:12,138-Speed 252.01 samples/sec   Loss 11.6395   LearningRate 0.0250000   Epoch: 6   Global Step: 15550   Required: 7 hours
Training: 2021-10-28 14:44:37,548-Speed 251.90 samples/sec   Loss 11.5899   LearningRate 0.0250000   Epoch: 6   Global Step: 15600   Required: 7 hours
Training: 2021-10-28 14:45:02,988-Speed 251.61 samples/sec   Loss 11.4796   LearningRate 0.0250000   Epoch: 6   Global Step: 15650   Required: 6 hours
Training: 2021-10-28 14:45:28,399-Speed 251.90 samples/sec   Loss 11.7002   LearningRate 0.0250000   Epoch: 6   Global Step: 15700   Required: 6 hours
Training: 2021-10-28 14:45:53,785-Speed 252.14 samples/sec   Loss 11.6856   LearningRate 0.0250000   Epoch: 6   Global Step: 15750   Required: 6 hours
Training: 2021-10-28 14:46:19,213-Speed 251.72 samples/sec   Loss 11.8177   LearningRate 0.0250000   Epoch: 6   Global Step: 15800   Required: 6 hours
Training: 2021-10-28 14:46:44,648-Speed 251.66 samples/sec   Loss 11.8803   LearningRate 0.0250000   Epoch: 6   Global Step: 15850   Required: 6 hours
Training: 2021-10-28 14:47:10,063-Speed 251.85 samples/sec   Loss 11.6951   LearningRate 0.0250000   Epoch: 6   Global Step: 15900   Required: 6 hours
Training: 2021-10-28 14:47:35,444-Speed 252.19 samples/sec   Loss 11.7467   LearningRate 0.0250000   Epoch: 6   Global Step: 15950   Required: 6 hours
Training: 2021-10-28 14:48:00,895-Speed 251.50 samples/sec   Loss 11.7920   LearningRate 0.0250000   Epoch: 6   Global Step: 16000   Required: 6 hours
Training: 2021-10-28 14:49:24,685-[agedb_30][16000]XNorm: 15.664150
Training: 2021-10-28 14:49:24,685-[agedb_30][16000]Accuracy-Flip: 0.74267+-0.02585
Training: 2021-10-28 14:49:24,685-[agedb_30][16000]Accuracy-Highest: 0.74717
Training: 2021-10-28 14:52:51,870-[dev_00][16000]XNorm: 17.737654
Training: 2021-10-28 14:52:51,871-[dev_00][16000]Accuracy-Flip: 0.51447+-0.04712
Training: 2021-10-28 14:52:51,871-[dev_00][16000]Accuracy-Highest: 0.53193
Training: 2021-10-28 14:54:23,416-[dev_04][16000]XNorm: 17.739494
Training: 2021-10-28 14:54:23,416-[dev_04][16000]Accuracy-Flip: 0.50061+-0.02741
Training: 2021-10-28 14:54:23,416-[dev_04][16000]Accuracy-Highest: 0.51131
Training: 2021-10-28 14:54:49,107-Speed 15.68 samples/sec   Loss 11.9439   LearningRate 0.0250000   Epoch: 6   Global Step: 16050   Required: 7 hours
Training: 2021-10-28 14:55:14,910-Speed 248.06 samples/sec   Loss 11.9270   LearningRate 0.0250000   Epoch: 6   Global Step: 16100   Required: 7 hours
Training: 2021-10-28 14:55:40,548-Speed 249.66 samples/sec   Loss 12.2634   LearningRate 0.0250000   Epoch: 6   Global Step: 16150   Required: 7 hours
Training: 2021-10-28 14:56:06,135-Speed 250.16 samples/sec   Loss 12.3430   LearningRate 0.0250000   Epoch: 6   Global Step: 16200   Required: 7 hours
Training: 2021-10-28 14:56:31,801-Speed 249.39 samples/sec   Loss 12.0372   LearningRate 0.0250000   Epoch: 6   Global Step: 16250   Required: 7 hours
Training: 2021-10-28 14:56:57,498-Speed 249.10 samples/sec   Loss 11.8538   LearningRate 0.0250000   Epoch: 6   Global Step: 16300   Required: 7 hours
Training: 2021-10-28 14:57:23,196-Speed 249.07 samples/sec   Loss 12.1880   LearningRate 0.0250000   Epoch: 6   Global Step: 16350   Required: 7 hours
Training: 2021-10-28 14:57:48,861-Speed 249.40 samples/sec   Loss 12.1309   LearningRate 0.0250000   Epoch: 6   Global Step: 16400   Required: 6 hours
Training: 2021-10-28 14:58:14,515-Speed 249.51 samples/sec   Loss 12.2475   LearningRate 0.0250000   Epoch: 6   Global Step: 16450   Required: 6 hours
Training: 2021-10-28 14:58:40,094-Speed 250.24 samples/sec   Loss 12.0506   LearningRate 0.0250000   Epoch: 6   Global Step: 16500   Required: 6 hours
Training: 2021-10-28 14:59:05,604-Speed 250.92 samples/sec   Loss 12.2977   LearningRate 0.0250000   Epoch: 6   Global Step: 16550   Required: 6 hours
Training: 2021-10-28 14:59:31,054-Speed 251.51 samples/sec   Loss 11.8634   LearningRate 0.0250000   Epoch: 6   Global Step: 16600   Required: 6 hours
Training: 2021-10-28 14:59:56,507-Speed 251.48 samples/sec   Loss 12.3730   LearningRate 0.0250000   Epoch: 6   Global Step: 16650   Required: 6 hours
Training: 2021-10-28 15:00:21,986-Speed 251.20 samples/sec   Loss 12.1641   LearningRate 0.0250000   Epoch: 6   Global Step: 16700   Required: 6 hours
Training: 2021-10-28 15:00:47,450-Speed 251.36 samples/sec   Loss 12.3218   LearningRate 0.0250000   Epoch: 6   Global Step: 16750   Required: 6 hours
Training: 2021-10-28 15:01:12,922-Speed 251.29 samples/sec   Loss 12.4107   LearningRate 0.0250000   Epoch: 6   Global Step: 16800   Required: 6 hours
Training: 2021-10-28 15:01:38,401-Speed 251.22 samples/sec   Loss 12.3742   LearningRate 0.0250000   Epoch: 6   Global Step: 16850   Required: 6 hours
Training: 2021-10-28 15:02:03,845-Speed 251.57 samples/sec   Loss 12.2426   LearningRate 0.0250000   Epoch: 6   Global Step: 16900   Required: 6 hours
Training: 2021-10-28 15:02:29,286-Speed 251.59 samples/sec   Loss 12.1757   LearningRate 0.0250000   Epoch: 6   Global Step: 16950   Required: 6 hours
Training: 2021-10-28 15:02:54,714-Speed 251.72 samples/sec   Loss 12.2051   LearningRate 0.0250000   Epoch: 6   Global Step: 17000   Required: 6 hours
Training: 2021-10-28 15:03:20,090-Speed 252.24 samples/sec   Loss 12.1760   LearningRate 0.0250000   Epoch: 6   Global Step: 17050   Required: 6 hours
Training: 2021-10-28 15:03:45,486-Speed 252.04 samples/sec   Loss 12.3841   LearningRate 0.0250000   Epoch: 6   Global Step: 17100   Required: 6 hours
Training: 2021-10-28 15:04:10,912-Speed 251.75 samples/sec   Loss 12.0119   LearningRate 0.0250000   Epoch: 6   Global Step: 17150   Required: 6 hours
Training: 2021-10-28 15:04:36,314-Speed 251.98 samples/sec   Loss 12.2525   LearningRate 0.0250000   Epoch: 6   Global Step: 17200   Required: 6 hours
Training: 2021-10-28 15:05:01,727-Speed 251.87 samples/sec   Loss 12.0469   LearningRate 0.0250000   Epoch: 6   Global Step: 17250   Required: 6 hours
Training: 2021-10-28 15:05:27,138-Speed 251.89 samples/sec   Loss 12.2607   LearningRate 0.0250000   Epoch: 6   Global Step: 17300   Required: 6 hours
Training: 2021-10-28 15:05:52,555-Speed 251.84 samples/sec   Loss 12.3016   LearningRate 0.0250000   Epoch: 6   Global Step: 17350   Required: 6 hours
Training: 2021-10-28 15:06:09,735-Pytorch Model Saved in '/output/webface_r50_512_2/backbone.pth'
Training: 2021-10-28 15:06:20,483-Speed 229.19 samples/sec   Loss 11.7160   LearningRate 0.0250000   Epoch: 7   Global Step: 17400   Required: 6 hours
Training: 2021-10-28 15:06:45,954-Speed 251.29 samples/sec   Loss 10.3515   LearningRate 0.0250000   Epoch: 7   Global Step: 17450   Required: 6 hours
Training: 2021-10-28 15:07:11,414-Speed 251.41 samples/sec   Loss 10.3170   LearningRate 0.0250000   Epoch: 7   Global Step: 17500   Required: 6 hours
Training: 2021-10-28 15:07:36,798-Speed 252.16 samples/sec   Loss 10.4321   LearningRate 0.0250000   Epoch: 7   Global Step: 17550   Required: 6 hours
Training: 2021-10-28 15:08:02,195-Speed 252.03 samples/sec   Loss 10.8913   LearningRate 0.0250000   Epoch: 7   Global Step: 17600   Required: 6 hours
Training: 2021-10-28 15:08:27,581-Speed 252.14 samples/sec   Loss 10.8455   LearningRate 0.0250000   Epoch: 7   Global Step: 17650   Required: 6 hours
Training: 2021-10-28 15:08:52,963-Speed 252.18 samples/sec   Loss 11.1142   LearningRate 0.0250000   Epoch: 7   Global Step: 17700   Required: 6 hours
Training: 2021-10-28 15:09:18,406-Speed 251.58 samples/sec   Loss 10.8398   LearningRate 0.0250000   Epoch: 7   Global Step: 17750   Required: 6 hours
Training: 2021-10-28 15:09:43,848-Speed 251.58 samples/sec   Loss 11.2086   LearningRate 0.0250000   Epoch: 7   Global Step: 17800   Required: 6 hours
Training: 2021-10-28 15:10:09,287-Speed 251.61 samples/sec   Loss 11.2462   LearningRate 0.0250000   Epoch: 7   Global Step: 17850   Required: 6 hours
Training: 2021-10-28 15:10:34,695-Speed 251.92 samples/sec   Loss 11.1739   LearningRate 0.0250000   Epoch: 7   Global Step: 17900   Required: 6 hours
Training: 2021-10-28 15:11:00,141-Speed 251.55 samples/sec   Loss 11.3045   LearningRate 0.0250000   Epoch: 7   Global Step: 17950   Required: 6 hours
Training: 2021-10-28 15:11:25,556-Speed 251.86 samples/sec   Loss 11.3108   LearningRate 0.0250000   Epoch: 7   Global Step: 18000   Required: 6 hours
Training: 2021-10-28 15:12:49,379-[agedb_30][18000]XNorm: 15.409756
Training: 2021-10-28 15:12:49,379-[agedb_30][18000]Accuracy-Flip: 0.73783+-0.01623
Training: 2021-10-28 15:12:49,379-[agedb_30][18000]Accuracy-Highest: 0.74717
Training: 2021-10-28 15:16:16,665-[dev_00][18000]XNorm: 18.203551
Training: 2021-10-28 15:16:16,666-[dev_00][18000]Accuracy-Flip: 0.52513+-0.04356
Training: 2021-10-28 15:16:16,666-[dev_00][18000]Accuracy-Highest: 0.53193
Training: 2021-10-28 15:17:48,189-[dev_04][18000]XNorm: 18.224098
Training: 2021-10-28 15:17:48,189-[dev_04][18000]Accuracy-Flip: 0.49740+-0.01029
Training: 2021-10-28 15:17:48,189-[dev_04][18000]Accuracy-Highest: 0.51131
Training: 2021-10-28 15:18:13,884-Speed 15.67 samples/sec   Loss 11.1589   LearningRate 0.0250000   Epoch: 7   Global Step: 18050   Required: 6 hours
Training: 2021-10-28 15:18:39,659-Speed 248.33 samples/sec   Loss 11.3287   LearningRate 0.0250000   Epoch: 7   Global Step: 18100   Required: 6 hours
Training: 2021-10-28 15:19:05,314-Speed 249.49 samples/sec   Loss 11.3894   LearningRate 0.0250000   Epoch: 7   Global Step: 18150   Required: 6 hours
Training: 2021-10-28 15:19:30,920-Speed 249.98 samples/sec   Loss 11.4374   LearningRate 0.0250000   Epoch: 7   Global Step: 18200   Required: 6 hours
Training: 2021-10-28 15:19:56,592-Speed 249.33 samples/sec   Loss 11.6781   LearningRate 0.0250000   Epoch: 7   Global Step: 18250   Required: 6 hours
Training: 2021-10-28 15:20:22,273-Speed 249.25 samples/sec   Loss 11.6605   LearningRate 0.0250000   Epoch: 7   Global Step: 18300   Required: 6 hours
Training: 2021-10-28 15:20:47,962-Speed 249.17 samples/sec   Loss 11.8721   LearningRate 0.0250000   Epoch: 7   Global Step: 18350   Required: 6 hours
Training: 2021-10-28 15:21:13,665-Speed 249.03 samples/sec   Loss 11.4834   LearningRate 0.0250000   Epoch: 7   Global Step: 18400   Required: 6 hours
Training: 2021-10-28 15:21:39,268-Speed 250.01 samples/sec   Loss 11.8492   LearningRate 0.0250000   Epoch: 7   Global Step: 18450   Required: 6 hours
Training: 2021-10-28 15:22:04,868-Speed 250.04 samples/sec   Loss 11.8980   LearningRate 0.0250000   Epoch: 7   Global Step: 18500   Required: 6 hours
Training: 2021-10-28 15:22:30,415-Speed 250.55 samples/sec   Loss 11.8791   LearningRate 0.0250000   Epoch: 7   Global Step: 18550   Required: 6 hours
Training: 2021-10-28 15:22:55,932-Speed 250.85 samples/sec   Loss 11.9233   LearningRate 0.0250000   Epoch: 7   Global Step: 18600   Required: 6 hours
Training: 2021-10-28 15:23:21,406-Speed 251.27 samples/sec   Loss 11.8181   LearningRate 0.0250000   Epoch: 7   Global Step: 18650   Required: 6 hours
Training: 2021-10-28 15:23:46,890-Speed 251.17 samples/sec   Loss 11.9171   LearningRate 0.0250000   Epoch: 7   Global Step: 18700   Required: 6 hours
Training: 2021-10-28 15:24:12,352-Speed 251.39 samples/sec   Loss 11.7807   LearningRate 0.0250000   Epoch: 7   Global Step: 18750   Required: 6 hours
Training: 2021-10-28 15:24:37,806-Speed 251.47 samples/sec   Loss 11.9151   LearningRate 0.0250000   Epoch: 7   Global Step: 18800   Required: 6 hours
Training: 2021-10-28 15:25:03,253-Speed 251.54 samples/sec   Loss 12.0719   LearningRate 0.0250000   Epoch: 7   Global Step: 18850   Required: 6 hours
Training: 2021-10-28 15:25:28,634-Speed 252.19 samples/sec   Loss 12.0146   LearningRate 0.0250000   Epoch: 7   Global Step: 18900   Required: 6 hours
Training: 2021-10-28 15:25:54,036-Speed 251.99 samples/sec   Loss 12.0185   LearningRate 0.0250000   Epoch: 7   Global Step: 18950   Required: 6 hours
Training: 2021-10-28 15:26:19,483-Speed 251.53 samples/sec   Loss 12.0252   LearningRate 0.0250000   Epoch: 7   Global Step: 19000   Required: 6 hours
Training: 2021-10-28 15:26:44,899-Speed 251.85 samples/sec   Loss 12.1402   LearningRate 0.0250000   Epoch: 7   Global Step: 19050   Required: 6 hours
Training: 2021-10-28 15:27:10,354-Speed 251.45 samples/sec   Loss 12.1007   LearningRate 0.0250000   Epoch: 7   Global Step: 19100   Required: 6 hours
Training: 2021-10-28 15:27:35,793-Speed 251.62 samples/sec   Loss 11.8812   LearningRate 0.0250000   Epoch: 7   Global Step: 19150   Required: 6 hours
Training: 2021-10-28 15:28:01,225-Speed 251.68 samples/sec   Loss 12.2204   LearningRate 0.0250000   Epoch: 7   Global Step: 19200   Required: 6 hours
Training: 2021-10-28 15:28:26,676-Speed 251.50 samples/sec   Loss 12.0315   LearningRate 0.0250000   Epoch: 7   Global Step: 19250   Required: 6 hours
Training: 2021-10-28 15:28:52,047-Speed 252.30 samples/sec   Loss 12.0813   LearningRate 0.0250000   Epoch: 7   Global Step: 19300   Required: 6 hours
Training: 2021-10-28 15:29:17,469-Speed 251.78 samples/sec   Loss 12.2110   LearningRate 0.0250000   Epoch: 7   Global Step: 19350   Required: 6 hours
Training: 2021-10-28 15:29:42,925-Speed 251.45 samples/sec   Loss 12.2726   LearningRate 0.0250000   Epoch: 7   Global Step: 19400   Required: 6 hours
Training: 2021-10-28 15:30:08,367-Speed 251.59 samples/sec   Loss 12.2167   LearningRate 0.0250000   Epoch: 7   Global Step: 19450   Required: 6 hours
Training: 2021-10-28 15:30:33,837-Speed 251.31 samples/sec   Loss 11.9267   LearningRate 0.0250000   Epoch: 7   Global Step: 19500   Required: 6 hours
Training: 2021-10-28 15:30:59,295-Speed 251.42 samples/sec   Loss 12.1334   LearningRate 0.0250000   Epoch: 7   Global Step: 19550   Required: 6 hours
Training: 2021-10-28 15:31:24,710-Speed 251.86 samples/sec   Loss 12.0393   LearningRate 0.0250000   Epoch: 7   Global Step: 19600   Required: 6 hours
Training: 2021-10-28 15:31:50,103-Speed 252.07 samples/sec   Loss 12.2751   LearningRate 0.0250000   Epoch: 7   Global Step: 19650   Required: 6 hours
Training: 2021-10-28 15:32:15,514-Speed 251.90 samples/sec   Loss 12.4196   LearningRate 0.0250000   Epoch: 7   Global Step: 19700   Required: 6 hours
Training: 2021-10-28 15:32:40,940-Speed 251.73 samples/sec   Loss 12.5268   LearningRate 0.0250000   Epoch: 7   Global Step: 19750   Required: 6 hours
Training: 2021-10-28 15:33:06,386-Speed 251.54 samples/sec   Loss 11.9658   LearningRate 0.0250000   Epoch: 7   Global Step: 19800   Required: 6 hours
Training: 2021-10-28 15:33:31,847-Speed 251.40 samples/sec   Loss 12.1222   LearningRate 0.0250000   Epoch: 7   Global Step: 19850   Required: 6 hours
Training: 2021-10-28 15:33:40,468-Pytorch Model Saved in '/output/webface_r50_512_2/backbone.pth'
Training: 2021-10-28 15:33:59,832-Speed 228.72 samples/sec   Loss 10.7659   LearningRate 0.0250000   Epoch: 8   Global Step: 19900   Required: 6 hours
Training: 2021-10-28 15:34:25,280-Speed 251.53 samples/sec   Loss 10.2831   LearningRate 0.0250000   Epoch: 8   Global Step: 19950   Required: 6 hours
Training: 2021-10-28 15:34:50,739-Speed 251.42 samples/sec   Loss 10.4335   LearningRate 0.0250000   Epoch: 8   Global Step: 20000   Required: 6 hours
Training: 2021-10-28 15:36:14,464-[agedb_30][20000]XNorm: 17.171191
Training: 2021-10-28 15:36:14,465-[agedb_30][20000]Accuracy-Flip: 0.76017+-0.01709
Training: 2021-10-28 15:36:14,465-[agedb_30][20000]Accuracy-Highest: 0.76017
Training: 2021-10-28 15:39:42,301-[dev_00][20000]XNorm: 20.112150
Training: 2021-10-28 15:39:42,301-[dev_00][20000]Accuracy-Flip: 0.51320+-0.03826
Training: 2021-10-28 15:39:42,301-[dev_00][20000]Accuracy-Highest: 0.53193
Training: 2021-10-28 15:41:13,780-[dev_04][20000]XNorm: 20.085908
Training: 2021-10-28 15:41:13,781-[dev_04][20000]Accuracy-Flip: 0.51299+-0.02249
Training: 2021-10-28 15:41:13,781-[dev_04][20000]Accuracy-Highest: 0.51299
Training: 2021-10-28 15:41:39,490-Speed 15.66 samples/sec   Loss 10.4621   LearningRate 0.0250000   Epoch: 8   Global Step: 20050   Required: 6 hours
Training: 2021-10-28 15:42:05,322-Speed 247.78 samples/sec   Loss 10.6128   LearningRate 0.0250000   Epoch: 8   Global Step: 20100   Required: 6 hours
Training: 2021-10-28 15:42:30,939-Speed 249.88 samples/sec   Loss 10.6438   LearningRate 0.0250000   Epoch: 8   Global Step: 20150   Required: 6 hours
Training: 2021-10-28 15:42:56,574-Speed 249.69 samples/sec   Loss 11.0244   LearningRate 0.0250000   Epoch: 8   Global Step: 20200   Required: 6 hours
Training: 2021-10-28 15:43:22,283-Speed 248.98 samples/sec   Loss 10.9736   LearningRate 0.0250000   Epoch: 8   Global Step: 20250   Required: 6 hours
Training: 2021-10-28 15:43:47,915-Speed 249.73 samples/sec   Loss 10.9655   LearningRate 0.0250000   Epoch: 8   Global Step: 20300   Required: 6 hours
Training: 2021-10-28 15:44:13,581-Speed 249.38 samples/sec   Loss 11.0684   LearningRate 0.0250000   Epoch: 8   Global Step: 20350   Required: 6 hours
Training: 2021-10-28 15:44:39,281-Speed 249.06 samples/sec   Loss 11.0450   LearningRate 0.0250000   Epoch: 8   Global Step: 20400   Required: 6 hours
Training: 2021-10-28 15:45:04,946-Speed 249.40 samples/sec   Loss 11.2220   LearningRate 0.0250000   Epoch: 8   Global Step: 20450   Required: 6 hours
Training: 2021-10-28 15:45:30,482-Speed 250.66 samples/sec   Loss 11.3147   LearningRate 0.0250000   Epoch: 8   Global Step: 20500   Required: 6 hours
Training: 2021-10-28 15:45:55,951-Speed 251.33 samples/sec   Loss 11.1917   LearningRate 0.0250000   Epoch: 8   Global Step: 20550   Required: 6 hours
Training: 2021-10-28 15:46:21,433-Speed 251.19 samples/sec   Loss 11.3391   LearningRate 0.0250000   Epoch: 8   Global Step: 20600   Required: 6 hours
Training: 2021-10-28 15:46:46,922-Speed 251.13 samples/sec   Loss 11.2030   LearningRate 0.0250000   Epoch: 8   Global Step: 20650   Required: 6 hours
Training: 2021-10-28 15:47:12,414-Speed 251.09 samples/sec   Loss 11.4913   LearningRate 0.0250000   Epoch: 8   Global Step: 20700   Required: 6 hours
Training: 2021-10-28 15:47:37,864-Speed 251.51 samples/sec   Loss 11.5558   LearningRate 0.0250000   Epoch: 8   Global Step: 20750   Required: 6 hours
Training: 2021-10-28 15:48:03,286-Speed 251.78 samples/sec   Loss 11.4834   LearningRate 0.0250000   Epoch: 8   Global Step: 20800   Required: 6 hours
Training: 2021-10-28 15:48:28,717-Speed 251.69 samples/sec   Loss 11.6861   LearningRate 0.0250000   Epoch: 8   Global Step: 20850   Required: 6 hours
Training: 2021-10-28 15:48:54,158-Speed 251.59 samples/sec   Loss 11.6704   LearningRate 0.0250000   Epoch: 8   Global Step: 20900   Required: 6 hours
Training: 2021-10-28 15:49:19,556-Speed 252.03 samples/sec   Loss 11.6146   LearningRate 0.0250000   Epoch: 8   Global Step: 20950   Required: 6 hours
Training: 2021-10-28 15:49:44,975-Speed 251.82 samples/sec   Loss 11.8111   LearningRate 0.0250000   Epoch: 8   Global Step: 21000   Required: 6 hours
Training: 2021-10-28 15:50:10,423-Speed 251.52 samples/sec   Loss 11.4703   LearningRate 0.0250000   Epoch: 8   Global Step: 21050   Required: 6 hours
Training: 2021-10-28 15:50:35,874-Speed 251.50 samples/sec   Loss 11.5761   LearningRate 0.0250000   Epoch: 8   Global Step: 21100   Required: 6 hours
Training: 2021-10-28 15:51:01,339-Speed 251.36 samples/sec   Loss 11.7355   LearningRate 0.0250000   Epoch: 8   Global Step: 21150   Required: 6 hours
Training: 2021-10-28 15:51:26,830-Speed 251.11 samples/sec   Loss 11.6052   LearningRate 0.0250000   Epoch: 8   Global Step: 21200   Required: 5 hours
Training: 2021-10-28 15:51:52,265-Speed 251.65 samples/sec   Loss 11.8672   LearningRate 0.0250000   Epoch: 8   Global Step: 21250   Required: 5 hours
Training: 2021-10-28 15:52:17,724-Speed 251.42 samples/sec   Loss 12.0282   LearningRate 0.0250000   Epoch: 8   Global Step: 21300   Required: 5 hours
Training: 2021-10-28 15:52:43,134-Speed 251.91 samples/sec   Loss 11.8700   LearningRate 0.0250000   Epoch: 8   Global Step: 21350   Required: 5 hours
Training: 2021-10-28 15:53:08,523-Speed 252.09 samples/sec   Loss 11.8063   LearningRate 0.0250000   Epoch: 8   Global Step: 21400   Required: 5 hours
Training: 2021-10-28 15:53:33,920-Speed 252.03 samples/sec   Loss 11.8580   LearningRate 0.0250000   Epoch: 8   Global Step: 21450   Required: 5 hours
Training: 2021-10-28 15:53:59,363-Speed 251.58 samples/sec   Loss 11.8600   LearningRate 0.0250000   Epoch: 8   Global Step: 21500   Required: 5 hours
Training: 2021-10-28 15:54:24,729-Speed 252.34 samples/sec   Loss 11.8010   LearningRate 0.0250000   Epoch: 8   Global Step: 21550   Required: 5 hours
Training: 2021-10-28 15:54:50,115-Speed 252.15 samples/sec   Loss 12.1831   LearningRate 0.0250000   Epoch: 8   Global Step: 21600   Required: 5 hours
Training: 2021-10-28 15:55:15,511-Speed 252.04 samples/sec   Loss 12.1645   LearningRate 0.0250000   Epoch: 8   Global Step: 21650   Required: 5 hours
Training: 2021-10-28 15:55:40,960-Speed 251.52 samples/sec   Loss 11.6781   LearningRate 0.0250000   Epoch: 8   Global Step: 21700   Required: 5 hours
Training: 2021-10-28 15:56:06,418-Speed 251.43 samples/sec   Loss 11.8994   LearningRate 0.0250000   Epoch: 8   Global Step: 21750   Required: 5 hours
Training: 2021-10-28 15:56:31,835-Speed 251.83 samples/sec   Loss 11.8124   LearningRate 0.0250000   Epoch: 8   Global Step: 21800   Required: 5 hours
Training: 2021-10-28 15:56:57,245-Speed 251.91 samples/sec   Loss 11.8318   LearningRate 0.0250000   Epoch: 8   Global Step: 21850   Required: 5 hours
Training: 2021-10-28 15:57:22,635-Speed 252.11 samples/sec   Loss 12.1729   LearningRate 0.0250000   Epoch: 8   Global Step: 21900   Required: 5 hours
Training: 2021-10-28 15:57:48,009-Speed 252.26 samples/sec   Loss 12.2014   LearningRate 0.0250000   Epoch: 8   Global Step: 21950   Required: 5 hours
Training: 2021-10-28 15:58:13,387-Speed 252.22 samples/sec   Loss 12.0427   LearningRate 0.0250000   Epoch: 8   Global Step: 22000   Required: 5 hours
Training: 2021-10-28 15:59:37,301-[agedb_30][22000]XNorm: 14.823826
Training: 2021-10-28 15:59:37,301-[agedb_30][22000]Accuracy-Flip: 0.73333+-0.02000
Training: 2021-10-28 15:59:37,301-[agedb_30][22000]Accuracy-Highest: 0.76017
Training: 2021-10-28 16:03:04,982-[dev_00][22000]XNorm: 17.271589
Training: 2021-10-28 16:03:04,982-[dev_00][22000]Accuracy-Flip: 0.52373+-0.04945
Training: 2021-10-28 16:03:04,982-[dev_00][22000]Accuracy-Highest: 0.53193
Training: 2021-10-28 16:04:36,456-[dev_04][22000]XNorm: 17.287670
Training: 2021-10-28 16:04:36,456-[dev_04][22000]Accuracy-Flip: 0.51299+-0.02294
Training: 2021-10-28 16:04:36,456-[dev_04][22000]Accuracy-Highest: 0.51299
Training: 2021-10-28 16:05:02,150-Speed 15.66 samples/sec   Loss 11.9310   LearningRate 0.0250000   Epoch: 8   Global Step: 22050   Required: 5 hours
Training: 2021-10-28 16:05:27,961-Speed 247.99 samples/sec   Loss 12.0329   LearningRate 0.0250000   Epoch: 8   Global Step: 22100   Required: 5 hours
Training: 2021-10-28 16:05:53,632-Speed 249.33 samples/sec   Loss 11.9090   LearningRate 0.0250000   Epoch: 8   Global Step: 22150   Required: 5 hours
Training: 2021-10-28 16:06:19,252-Speed 249.85 samples/sec   Loss 11.9708   LearningRate 0.0250000   Epoch: 8   Global Step: 22200   Required: 5 hours
Training: 2021-10-28 16:06:44,891-Speed 249.65 samples/sec   Loss 12.2187   LearningRate 0.0250000   Epoch: 8   Global Step: 22250   Required: 5 hours
Training: 2021-10-28 16:07:10,581-Speed 249.15 samples/sec   Loss 12.3476   LearningRate 0.0250000   Epoch: 8   Global Step: 22300   Required: 5 hours
Training: 2021-10-28 16:07:36,127-Pytorch Model Saved in '/output/webface_r50_512_2/backbone.pth'
Training: 2021-10-28 16:07:38,784-Speed 226.96 samples/sec   Loss 11.9626   LearningRate 0.0250000   Epoch: 9   Global Step: 22350   Required: 5 hours
Training: 2021-10-28 16:08:04,461-Speed 249.28 samples/sec   Loss 10.0059   LearningRate 0.0250000   Epoch: 9   Global Step: 22400   Required: 5 hours
Training: 2021-10-28 16:08:30,055-Speed 250.10 samples/sec   Loss 10.1204   LearningRate 0.0250000   Epoch: 9   Global Step: 22450   Required: 5 hours
Training: 2021-10-28 16:08:55,538-Speed 251.18 samples/sec   Loss 10.2053   LearningRate 0.0250000   Epoch: 9   Global Step: 22500   Required: 5 hours
