Training: 2021-10-27 21:45:16,834-rank_id: 0
Training: 2021-10-28 00:42:57,897-Speed 250.11 samples/sec   Loss 26.0354   LearningRate 0.2500000   Epoch: 6   Global Step: 15050   Required: 7 hours
Training: 2021-10-28 00:43:23,466-Speed 250.33 samples/sec   Loss 26.4920   LearningRate 0.2500000   Epoch: 6   Global Step: 15100   Required: 7 hours
Training: 2021-10-28 00:43:49,068-Speed 250.02 samples/sec   Loss 27.1841   LearningRate 0.2500000   Epoch: 6   Global Step: 15150   Required: 7 hours
Training: 2021-10-28 00:44:14,704-Speed 249.68 samples/sec   Loss 27.0129   LearningRate 0.2500000   Epoch: 6   Global Step: 15200   Required: 7 hours
Training: 2021-10-28 00:44:40,358-Speed 249.51 samples/sec   Loss 27.2798   LearningRate 0.2500000   Epoch: 6   Global Step: 15250   Required: 7 hours
Training: 2021-10-28 00:45:06,025-Speed 249.39 samples/sec   Loss 27.0485   LearningRate 0.2500000   Epoch: 6   Global Step: 15300   Required: 7 hours
Training: 2021-10-28 00:45:31,660-Speed 249.69 samples/sec   Loss 26.9983   LearningRate 0.2500000   Epoch: 6   Global Step: 15350   Required: 7 hours
Training: 2021-10-28 00:45:57,265-Speed 249.98 samples/sec   Loss 26.8824   LearningRate 0.2500000   Epoch: 6   Global Step: 15400   Required: 7 hours
Training: 2021-10-28 00:46:22,858-Speed 250.11 samples/sec   Loss 27.2651   LearningRate 0.2500000   Epoch: 6   Global Step: 15450   Required: 7 hours
Training: 2021-10-28 00:46:48,436-Speed 250.24 samples/sec   Loss 27.3235   LearningRate 0.2500000   Epoch: 6   Global Step: 15500   Required: 7 hours
Training: 2021-10-28 00:47:14,017-Speed 250.22 samples/sec   Loss 27.3350   LearningRate 0.2500000   Epoch: 6   Global Step: 15550   Required: 7 hours
Training: 2021-10-28 00:47:39,623-Speed 249.98 samples/sec   Loss 26.9886   LearningRate 0.2500000   Epoch: 6   Global Step: 15600   Required: 7 hours
Training: 2021-10-28 00:48:05,195-Speed 250.29 samples/sec   Loss 26.9849   LearningRate 0.2500000   Epoch: 6   Global Step: 15650   Required: 7 hours
Training: 2021-10-28 00:48:30,767-Speed 250.30 samples/sec   Loss 27.0664   LearningRate 0.2500000   Epoch: 6   Global Step: 15700   Required: 7 hours
Training: 2021-10-28 00:48:56,320-Speed 250.50 samples/sec   Loss 26.9366   LearningRate 0.2500000   Epoch: 6   Global Step: 15750   Required: 7 hours
Training: 2021-10-28 00:49:21,862-Speed 250.60 samples/sec   Loss 27.0637   LearningRate 0.2500000   Epoch: 6   Global Step: 15800   Required: 7 hours
Training: 2021-10-28 00:49:47,420-Speed 250.44 samples/sec   Loss 27.2501   LearningRate 0.2500000   Epoch: 6   Global Step: 15850   Required: 6 hours
Training: 2021-10-28 00:50:12,994-Speed 250.28 samples/sec   Loss 26.9817   LearningRate 0.2500000   Epoch: 6   Global Step: 15900   Required: 6 hours
Training: 2021-10-28 00:50:38,593-Speed 250.05 samples/sec   Loss 27.0668   LearningRate 0.2500000   Epoch: 6   Global Step: 15950   Required: 6 hours
Training: 2021-10-28 00:51:04,223-Speed 249.74 samples/sec   Loss 26.9327   LearningRate 0.2500000   Epoch: 6   Global Step: 16000   Required: 6 hours
Training: 2021-10-28 00:52:28,905-[agedb_30][16000]XNorm: 18.285346
Training: 2021-10-28 00:52:28,905-[agedb_30][16000]Accuracy-Flip: 0.62533+-0.02827
Training: 2021-10-28 00:52:28,905-[agedb_30][16000]Accuracy-Highest: 0.66617
Training: 2021-10-28 00:55:58,367-[dev_00][16000]XNorm: 20.448439
Training: 2021-10-28 00:55:58,368-[dev_00][16000]Accuracy-Flip: 0.51473+-0.03911
Training: 2021-10-28 00:55:58,369-[dev_00][16000]Accuracy-Highest: 0.52640
Training: 2021-10-28 00:57:30,905-[dev_04][16000]XNorm: 20.483321
Training: 2021-10-28 00:57:30,905-[dev_04][16000]Accuracy-Flip: 0.50092+-0.01705
Training: 2021-10-28 00:57:30,905-[dev_04][16000]Accuracy-Highest: 0.50901
Training: 2021-10-28 00:57:56,738-Speed 15.51 samples/sec   Loss 27.2252   LearningRate 0.2500000   Epoch: 6   Global Step: 16050   Required: 7 hours
Training: 2021-10-28 00:58:22,699-Speed 246.55 samples/sec   Loss 27.0387   LearningRate 0.2500000   Epoch: 6   Global Step: 16100   Required: 7 hours
Training: 2021-10-28 00:58:48,517-Speed 247.92 samples/sec   Loss 27.5399   LearningRate 0.2500000   Epoch: 6   Global Step: 16150   Required: 7 hours
Training: 2021-10-28 00:59:14,334-Speed 247.93 samples/sec   Loss 27.4831   LearningRate 0.2500000   Epoch: 6   Global Step: 16200   Required: 7 hours
Training: 2021-10-28 00:59:40,217-Speed 247.30 samples/sec   Loss 27.1173   LearningRate 0.2500000   Epoch: 6   Global Step: 16250   Required: 7 hours
Training: 2021-10-28 01:00:06,072-Speed 247.56 samples/sec   Loss 27.0056   LearningRate 0.2500000   Epoch: 6   Global Step: 16300   Required: 7 hours
Training: 2021-10-28 01:00:31,886-Speed 247.96 samples/sec   Loss 27.1897   LearningRate 0.2500000   Epoch: 6   Global Step: 16350   Required: 7 hours
Training: 2021-10-28 01:00:57,691-Speed 248.05 samples/sec   Loss 27.0537   LearningRate 0.2500000   Epoch: 6   Global Step: 16400   Required: 7 hours
Training: 2021-10-28 01:01:23,527-Speed 247.75 samples/sec   Loss 27.1842   LearningRate 0.2500000   Epoch: 6   Global Step: 16450   Required: 7 hours
Training: 2021-10-28 01:01:49,280-Speed 248.55 samples/sec   Loss 27.0507   LearningRate 0.2500000   Epoch: 6   Global Step: 16500   Required: 7 hours
Training: 2021-10-28 01:02:14,956-Speed 249.29 samples/sec   Loss 27.2907   LearningRate 0.2500000   Epoch: 6   Global Step: 16550   Required: 7 hours
Training: 2021-10-28 01:02:40,599-Speed 249.62 samples/sec   Loss 26.8451   LearningRate 0.2500000   Epoch: 6   Global Step: 16600   Required: 6 hours
Training: 2021-10-28 01:03:06,241-Speed 249.63 samples/sec   Loss 27.2403   LearningRate 0.2500000   Epoch: 6   Global Step: 16650   Required: 6 hours
Training: 2021-10-28 01:03:31,873-Speed 249.72 samples/sec   Loss 27.4541   LearningRate 0.2500000   Epoch: 6   Global Step: 16700   Required: 6 hours
Training: 2021-10-28 01:03:57,519-Speed 249.59 samples/sec   Loss 27.4912   LearningRate 0.2500000   Epoch: 6   Global Step: 16750   Required: 6 hours
Training: 2021-10-28 01:04:23,140-Speed 249.83 samples/sec   Loss 27.2772   LearningRate 0.2500000   Epoch: 6   Global Step: 16800   Required: 6 hours
Training: 2021-10-28 01:04:48,739-Speed 250.03 samples/sec   Loss 27.4793   LearningRate 0.2500000   Epoch: 6   Global Step: 16850   Required: 6 hours
Training: 2021-10-28 01:05:14,377-Speed 249.67 samples/sec   Loss 27.3208   LearningRate 0.2500000   Epoch: 6   Global Step: 16900   Required: 6 hours
Training: 2021-10-28 01:05:39,966-Speed 250.13 samples/sec   Loss 27.1011   LearningRate 0.2500000   Epoch: 6   Global Step: 16950   Required: 6 hours
Training: 2021-10-28 01:06:05,551-Speed 250.19 samples/sec   Loss 27.0456   LearningRate 0.2500000   Epoch: 6   Global Step: 17000   Required: 6 hours
Training: 2021-10-28 01:06:31,146-Speed 250.08 samples/sec   Loss 26.9730   LearningRate 0.2500000   Epoch: 6   Global Step: 17050   Required: 6 hours
Training: 2021-10-28 01:06:56,749-Speed 250.01 samples/sec   Loss 27.2597   LearningRate 0.2500000   Epoch: 6   Global Step: 17100   Required: 6 hours
Training: 2021-10-28 01:07:22,340-Speed 250.12 samples/sec   Loss 27.0934   LearningRate 0.2500000   Epoch: 6   Global Step: 17150   Required: 6 hours
Training: 2021-10-28 01:07:47,933-Speed 250.09 samples/sec   Loss 27.2378   LearningRate 0.2500000   Epoch: 6   Global Step: 17200   Required: 6 hours
Training: 2021-10-28 01:08:13,520-Speed 250.17 samples/sec   Loss 26.8063   LearningRate 0.2500000   Epoch: 6   Global Step: 17250   Required: 6 hours
Training: 2021-10-28 01:08:39,098-Speed 250.25 samples/sec   Loss 27.1202   LearningRate 0.2500000   Epoch: 6   Global Step: 17300   Required: 6 hours
Training: 2021-10-28 01:09:04,656-Speed 250.44 samples/sec   Loss 26.8674   LearningRate 0.2500000   Epoch: 6   Global Step: 17350   Required: 6 hours
Training: 2021-10-28 01:09:22,002-Pytorch Model Saved in '/output/webface_r50_512/backbone.pth'
Training: 2021-10-28 01:09:32,646-Speed 228.68 samples/sec   Loss 26.3745   LearningRate 0.2500000   Epoch: 7   Global Step: 17400   Required: 6 hours
Training: 2021-10-28 01:09:58,228-Speed 250.21 samples/sec   Loss 25.2472   LearningRate 0.2500000   Epoch: 7   Global Step: 17450   Required: 6 hours
Training: 2021-10-28 01:10:23,830-Speed 250.01 samples/sec   Loss 25.4325   LearningRate 0.2500000   Epoch: 7   Global Step: 17500   Required: 6 hours
Training: 2021-10-28 01:10:49,428-Speed 250.06 samples/sec   Loss 25.8200   LearningRate 0.2500000   Epoch: 7   Global Step: 17550   Required: 6 hours
Training: 2021-10-28 01:11:14,966-Speed 250.62 samples/sec   Loss 26.0588   LearningRate 0.2500000   Epoch: 7   Global Step: 17600   Required: 6 hours
Training: 2021-10-28 01:11:40,529-Speed 250.40 samples/sec   Loss 26.2640   LearningRate 0.2500000   Epoch: 7   Global Step: 17650   Required: 6 hours
Training: 2021-10-28 01:12:06,114-Speed 250.19 samples/sec   Loss 26.4805   LearningRate 0.2500000   Epoch: 7   Global Step: 17700   Required: 6 hours
Training: 2021-10-28 01:12:31,655-Speed 250.61 samples/sec   Loss 26.2845   LearningRate 0.2500000   Epoch: 7   Global Step: 17750   Required: 6 hours
Training: 2021-10-28 01:12:57,206-Speed 250.52 samples/sec   Loss 26.5758   LearningRate 0.2500000   Epoch: 7   Global Step: 17800   Required: 6 hours
Training: 2021-10-28 01:13:22,755-Speed 250.53 samples/sec   Loss 26.7029   LearningRate 0.2500000   Epoch: 7   Global Step: 17850   Required: 6 hours
Training: 2021-10-28 01:13:48,315-Speed 250.43 samples/sec   Loss 26.5143   LearningRate 0.2500000   Epoch: 7   Global Step: 17900   Required: 6 hours
Training: 2021-10-28 01:14:13,873-Speed 250.43 samples/sec   Loss 26.6137   LearningRate 0.2500000   Epoch: 7   Global Step: 17950   Required: 6 hours
Training: 2021-10-28 01:14:39,437-Speed 250.39 samples/sec   Loss 26.7804   LearningRate 0.2500000   Epoch: 7   Global Step: 18000   Required: 6 hours
Training: 2021-10-28 01:16:03,989-[agedb_30][18000]XNorm: 18.196636
Training: 2021-10-28 01:16:03,989-[agedb_30][18000]Accuracy-Flip: 0.65433+-0.01344
Training: 2021-10-28 01:16:03,989-[agedb_30][18000]Accuracy-Highest: 0.66617
Training: 2021-10-28 01:19:33,314-[dev_00][18000]XNorm: 21.088513
Training: 2021-10-28 01:19:33,314-[dev_00][18000]Accuracy-Flip: 0.52373+-0.03514
Training: 2021-10-28 01:19:33,314-[dev_00][18000]Accuracy-Highest: 0.52640
Training: 2021-10-28 01:21:05,587-[dev_04][18000]XNorm: 21.057757
Training: 2021-10-28 01:21:05,587-[dev_04][18000]Accuracy-Flip: 0.51238+-0.01948
Training: 2021-10-28 01:21:05,587-[dev_04][18000]Accuracy-Highest: 0.51238
Training: 2021-10-28 01:21:31,397-Speed 15.54 samples/sec   Loss 26.3625   LearningRate 0.2500000   Epoch: 7   Global Step: 18050   Required: 6 hours
Training: 2021-10-28 01:21:57,357-Speed 246.57 samples/sec   Loss 26.8770   LearningRate 0.2500000   Epoch: 7   Global Step: 18100   Required: 6 hours
Training: 2021-10-28 01:22:23,163-Speed 248.04 samples/sec   Loss 27.5224   LearningRate 0.2500000   Epoch: 7   Global Step: 18150   Required: 6 hours
Training: 2021-10-28 01:22:48,920-Speed 248.50 samples/sec   Loss 26.9874   LearningRate 0.2500000   Epoch: 7   Global Step: 18200   Required: 6 hours
Training: 2021-10-28 01:23:14,776-Speed 247.56 samples/sec   Loss 26.8858   LearningRate 0.2500000   Epoch: 7   Global Step: 18250   Required: 6 hours
Training: 2021-10-28 01:23:40,624-Speed 247.64 samples/sec   Loss 26.9030   LearningRate 0.2500000   Epoch: 7   Global Step: 18300   Required: 6 hours
Training: 2021-10-28 01:24:06,440-Speed 247.94 samples/sec   Loss 27.3559   LearningRate 0.2500000   Epoch: 7   Global Step: 18350   Required: 6 hours
Training: 2021-10-28 01:24:32,254-Speed 247.96 samples/sec   Loss 26.8565   LearningRate 0.2500000   Epoch: 7   Global Step: 18400   Required: 6 hours
Training: 2021-10-28 01:24:58,044-Speed 248.20 samples/sec   Loss 27.1122   LearningRate 0.2500000   Epoch: 7   Global Step: 18450   Required: 6 hours
Training: 2021-10-28 01:25:23,803-Speed 248.49 samples/sec   Loss 27.1298   LearningRate 0.2500000   Epoch: 7   Global Step: 18500   Required: 6 hours
Training: 2021-10-28 01:25:49,458-Speed 249.49 samples/sec   Loss 27.2101   LearningRate 0.2500000   Epoch: 7   Global Step: 18550   Required: 6 hours
Training: 2021-10-28 01:26:15,061-Speed 250.01 samples/sec   Loss 26.9312   LearningRate 0.2500000   Epoch: 7   Global Step: 18600   Required: 6 hours
Training: 2021-10-28 01:26:40,651-Speed 250.13 samples/sec   Loss 26.8459   LearningRate 0.2500000   Epoch: 7   Global Step: 18650   Required: 6 hours
Training: 2021-10-28 01:27:06,219-Speed 250.35 samples/sec   Loss 26.9718   LearningRate 0.2500000   Epoch: 7   Global Step: 18700   Required: 6 hours
Training: 2021-10-28 01:27:31,784-Speed 250.38 samples/sec   Loss 26.7452   LearningRate 0.2500000   Epoch: 7   Global Step: 18750   Required: 6 hours
Training: 2021-10-28 01:27:57,352-Speed 250.34 samples/sec   Loss 26.9744   LearningRate 0.2500000   Epoch: 7   Global Step: 18800   Required: 6 hours
Training: 2021-10-28 01:28:22,938-Speed 250.17 samples/sec   Loss 26.9253   LearningRate 0.2500000   Epoch: 7   Global Step: 18850   Required: 6 hours
Training: 2021-10-28 01:28:48,537-Speed 250.04 samples/sec   Loss 27.0575   LearningRate 0.2500000   Epoch: 7   Global Step: 18900   Required: 6 hours
Training: 2021-10-28 01:29:14,162-Speed 249.79 samples/sec   Loss 26.9640   LearningRate 0.2500000   Epoch: 7   Global Step: 18950   Required: 6 hours
Training: 2021-10-28 01:29:39,734-Speed 250.31 samples/sec   Loss 27.0115   LearningRate 0.2500000   Epoch: 7   Global Step: 19000   Required: 6 hours
Training: 2021-10-28 01:30:05,349-Speed 249.89 samples/sec   Loss 27.1319   LearningRate 0.2500000   Epoch: 7   Global Step: 19050   Required: 6 hours
Training: 2021-10-28 01:30:30,962-Speed 249.90 samples/sec   Loss 26.8678   LearningRate 0.2500000   Epoch: 7   Global Step: 19100   Required: 6 hours
Training: 2021-10-28 01:30:56,546-Speed 250.19 samples/sec   Loss 26.8763   LearningRate 0.2500000   Epoch: 7   Global Step: 19150   Required: 6 hours
Training: 2021-10-28 01:31:22,095-Speed 250.52 samples/sec   Loss 27.1242   LearningRate 0.2500000   Epoch: 7   Global Step: 19200   Required: 6 hours
Training: 2021-10-28 01:31:47,656-Speed 250.41 samples/sec   Loss 26.7652   LearningRate 0.2500000   Epoch: 7   Global Step: 19250   Required: 6 hours
Training: 2021-10-28 01:32:13,219-Speed 250.40 samples/sec   Loss 26.7315   LearningRate 0.2500000   Epoch: 7   Global Step: 19300   Required: 6 hours
Training: 2021-10-28 01:32:38,753-Speed 250.68 samples/sec   Loss 27.0988   LearningRate 0.2500000   Epoch: 7   Global Step: 19350   Required: 6 hours
Training: 2021-10-28 01:33:04,294-Speed 250.62 samples/sec   Loss 27.2997   LearningRate 0.2500000   Epoch: 7   Global Step: 19400   Required: 6 hours
Training: 2021-10-28 01:33:29,875-Speed 250.22 samples/sec   Loss 27.7879   LearningRate 0.2500000   Epoch: 7   Global Step: 19450   Required: 6 hours
Training: 2021-10-28 01:33:55,423-Speed 250.54 samples/sec   Loss 26.8578   LearningRate 0.2500000   Epoch: 7   Global Step: 19500   Required: 6 hours
Training: 2021-10-28 01:34:21,050-Speed 249.77 samples/sec   Loss 26.9440   LearningRate 0.2500000   Epoch: 7   Global Step: 19550   Required: 6 hours
Training: 2021-10-28 01:34:46,688-Speed 249.67 samples/sec   Loss 26.9856   LearningRate 0.2500000   Epoch: 7   Global Step: 19600   Required: 6 hours
Training: 2021-10-28 01:35:12,305-Speed 249.86 samples/sec   Loss 27.0404   LearningRate 0.2500000   Epoch: 7   Global Step: 19650   Required: 6 hours
Training: 2021-10-28 01:35:37,909-Speed 250.00 samples/sec   Loss 27.2136   LearningRate 0.2500000   Epoch: 7   Global Step: 19700   Required: 6 hours
Training: 2021-10-28 01:36:03,516-Speed 249.96 samples/sec   Loss 27.8153   LearningRate 0.2500000   Epoch: 7   Global Step: 19750   Required: 6 hours
Training: 2021-10-28 01:36:29,093-Speed 250.26 samples/sec   Loss 26.8212   LearningRate 0.2500000   Epoch: 7   Global Step: 19800   Required: 6 hours
Training: 2021-10-28 01:36:54,655-Speed 250.40 samples/sec   Loss 26.9097   LearningRate 0.2500000   Epoch: 7   Global Step: 19850   Required: 6 hours
Training: 2021-10-28 01:37:03,238-Pytorch Model Saved in '/output/webface_r50_512/backbone.pth'
Training: 2021-10-28 01:37:22,714-Speed 228.12 samples/sec   Loss 25.8118   LearningRate 0.2500000   Epoch: 8   Global Step: 19900   Required: 6 hours
Training: 2021-10-28 01:37:48,315-Speed 250.03 samples/sec   Loss 25.3968   LearningRate 0.2500000   Epoch: 8   Global Step: 19950   Required: 6 hours
Training: 2021-10-28 01:38:13,902-Speed 250.16 samples/sec   Loss 25.5981   LearningRate 0.2500000   Epoch: 8   Global Step: 20000   Required: 6 hours
Training: 2021-10-28 01:39:38,414-[agedb_30][20000]XNorm: 17.814951
Training: 2021-10-28 01:39:38,414-[agedb_30][20000]Accuracy-Flip: 0.60133+-0.02213
Training: 2021-10-28 01:39:38,414-[agedb_30][20000]Accuracy-Highest: 0.66617
Training: 2021-10-28 01:43:07,767-[dev_00][20000]XNorm: 19.566446
Training: 2021-10-28 01:43:07,767-[dev_00][20000]Accuracy-Flip: 0.51827+-0.03481
Training: 2021-10-28 01:43:07,768-[dev_00][20000]Accuracy-Highest: 0.52640
Training: 2021-10-28 01:44:40,152-[dev_04][20000]XNorm: 19.591958
Training: 2021-10-28 01:44:40,152-[dev_04][20000]Accuracy-Flip: 0.50213+-0.01711
Training: 2021-10-28 01:44:40,152-[dev_04][20000]Accuracy-Highest: 0.51238
Training: 2021-10-28 01:45:05,979-Speed 15.53 samples/sec   Loss 25.7551   LearningRate 0.2500000   Epoch: 8   Global Step: 20050   Required: 6 hours
Training: 2021-10-28 01:45:31,907-Speed 246.87 samples/sec   Loss 26.0920   LearningRate 0.2500000   Epoch: 8   Global Step: 20100   Required: 6 hours
Training: 2021-10-28 01:45:57,671-Speed 248.43 samples/sec   Loss 26.3879   LearningRate 0.2500000   Epoch: 8   Global Step: 20150   Required: 6 hours
Training: 2021-10-28 01:46:23,450-Speed 248.30 samples/sec   Loss 26.3367   LearningRate 0.2500000   Epoch: 8   Global Step: 20200   Required: 6 hours
Training: 2021-10-28 01:46:49,329-Speed 247.34 samples/sec   Loss 26.3814   LearningRate 0.2500000   Epoch: 8   Global Step: 20250   Required: 6 hours
Training: 2021-10-28 01:47:15,142-Speed 247.96 samples/sec   Loss 26.3278   LearningRate 0.2500000   Epoch: 8   Global Step: 20300   Required: 6 hours
Training: 2021-10-28 01:47:40,923-Speed 248.28 samples/sec   Loss 26.5581   LearningRate 0.2500000   Epoch: 8   Global Step: 20350   Required: 6 hours
Training: 2021-10-28 01:48:06,710-Speed 248.22 samples/sec   Loss 26.5079   LearningRate 0.2500000   Epoch: 8   Global Step: 20400   Required: 6 hours
Training: 2021-10-28 01:48:32,460-Speed 248.58 samples/sec   Loss 26.4952   LearningRate 0.2500000   Epoch: 8   Global Step: 20450   Required: 6 hours
Training: 2021-10-28 01:48:58,182-Speed 248.84 samples/sec   Loss 26.6631   LearningRate 0.2500000   Epoch: 8   Global Step: 20500   Required: 6 hours
Training: 2021-10-28 01:49:23,865-Speed 249.23 samples/sec   Loss 26.6723   LearningRate 0.2500000   Epoch: 8   Global Step: 20550   Required: 6 hours
Training: 2021-10-28 01:49:49,500-Speed 249.70 samples/sec   Loss 26.5769   LearningRate 0.2500000   Epoch: 8   Global Step: 20600   Required: 6 hours
Training: 2021-10-28 01:50:15,129-Speed 249.75 samples/sec   Loss 26.4551   LearningRate 0.2500000   Epoch: 8   Global Step: 20650   Required: 6 hours
Training: 2021-10-28 01:50:40,747-Speed 249.87 samples/sec   Loss 26.6750   LearningRate 0.2500000   Epoch: 8   Global Step: 20700   Required: 6 hours
Training: 2021-10-28 01:51:06,351-Speed 249.99 samples/sec   Loss 26.7127   LearningRate 0.2500000   Epoch: 8   Global Step: 20750   Required: 6 hours
Training: 2021-10-28 01:51:31,956-Speed 249.95 samples/sec   Loss 26.6829   LearningRate 0.2500000   Epoch: 8   Global Step: 20800   Required: 6 hours
Training: 2021-10-28 01:51:57,534-Speed 250.26 samples/sec   Loss 26.9510   LearningRate 0.2500000   Epoch: 8   Global Step: 20850   Required: 6 hours
Training: 2021-10-28 01:52:23,105-Speed 250.31 samples/sec   Loss 27.0187   LearningRate 0.2500000   Epoch: 8   Global Step: 20900   Required: 6 hours
Training: 2021-10-28 01:52:48,648-Speed 250.60 samples/sec   Loss 27.3844   LearningRate 0.2500000   Epoch: 8   Global Step: 20950   Required: 6 hours
Training: 2021-10-28 01:53:14,195-Speed 250.55 samples/sec   Loss 27.3392   LearningRate 0.2500000   Epoch: 8   Global Step: 21000   Required: 6 hours
Training: 2021-10-28 01:53:39,756-Speed 250.41 samples/sec   Loss 26.6271   LearningRate 0.2500000   Epoch: 8   Global Step: 21050   Required: 6 hours
Training: 2021-10-28 01:54:05,333-Speed 250.26 samples/sec   Loss 26.5506   LearningRate 0.2500000   Epoch: 8   Global Step: 21100   Required: 6 hours
Training: 2021-10-28 01:54:30,889-Speed 250.45 samples/sec   Loss 26.6890   LearningRate 0.2500000   Epoch: 8   Global Step: 21150   Required: 6 hours
Training: 2021-10-28 01:54:56,434-Speed 250.57 samples/sec   Loss 26.5006   LearningRate 0.2500000   Epoch: 8   Global Step: 21200   Required: 6 hours
Training: 2021-10-28 01:55:21,996-Speed 250.39 samples/sec   Loss 26.8183   LearningRate 0.2500000   Epoch: 8   Global Step: 21250   Required: 6 hours
Training: 2021-10-28 01:55:47,524-Speed 250.74 samples/sec   Loss 27.0352   LearningRate 0.2500000   Epoch: 8   Global Step: 21300   Required: 6 hours
Training: 2021-10-28 01:56:13,052-Speed 250.74 samples/sec   Loss 26.7912   LearningRate 0.2500000   Epoch: 8   Global Step: 21350   Required: 6 hours
Training: 2021-10-28 01:56:38,600-Speed 250.55 samples/sec   Loss 26.8082   LearningRate 0.2500000   Epoch: 8   Global Step: 21400   Required: 5 hours
Training: 2021-10-28 01:57:04,106-Speed 250.95 samples/sec   Loss 26.7330   LearningRate 0.2500000   Epoch: 8   Global Step: 21450   Required: 5 hours
Training: 2021-10-28 01:57:29,616-Speed 250.91 samples/sec   Loss 26.7011   LearningRate 0.2500000   Epoch: 8   Global Step: 21500   Required: 5 hours
Training: 2021-10-28 01:57:55,130-Speed 250.88 samples/sec   Loss 26.9085   LearningRate 0.2500000   Epoch: 8   Global Step: 21550   Required: 5 hours
Training: 2021-10-28 01:58:20,696-Speed 250.37 samples/sec   Loss 27.0463   LearningRate 0.2500000   Epoch: 8   Global Step: 21600   Required: 5 hours
Training: 2021-10-28 01:58:46,294-Speed 250.05 samples/sec   Loss 26.9420   LearningRate 0.2500000   Epoch: 8   Global Step: 21650   Required: 5 hours
Training: 2021-10-28 01:59:11,862-Speed 250.35 samples/sec   Loss 26.4926   LearningRate 0.2500000   Epoch: 8   Global Step: 21700   Required: 5 hours
Training: 2021-10-28 01:59:37,387-Speed 250.77 samples/sec   Loss 26.7445   LearningRate 0.2500000   Epoch: 8   Global Step: 21750   Required: 5 hours
Training: 2021-10-28 02:00:02,918-Speed 250.70 samples/sec   Loss 26.6290   LearningRate 0.2500000   Epoch: 8   Global Step: 21800   Required: 5 hours
Training: 2021-10-28 02:00:28,459-Speed 250.62 samples/sec   Loss 26.5663   LearningRate 0.2500000   Epoch: 8   Global Step: 21850   Required: 5 hours
Training: 2021-10-28 02:00:53,970-Speed 250.90 samples/sec   Loss 26.9028   LearningRate 0.2500000   Epoch: 8   Global Step: 21900   Required: 5 hours
Training: 2021-10-28 02:01:19,468-Speed 251.03 samples/sec   Loss 26.9964   LearningRate 0.2500000   Epoch: 8   Global Step: 21950   Required: 5 hours
Training: 2021-10-28 02:01:45,016-Speed 250.55 samples/sec   Loss 26.8255   LearningRate 0.2500000   Epoch: 8   Global Step: 22000   Required: 5 hours
Training: 2021-10-28 02:03:09,559-[agedb_30][22000]XNorm: 18.690737
Training: 2021-10-28 02:03:09,560-[agedb_30][22000]Accuracy-Flip: 0.58900+-0.01480
Training: 2021-10-28 02:03:09,560-[agedb_30][22000]Accuracy-Highest: 0.66617
Training: 2021-10-28 02:06:38,681-[dev_00][22000]XNorm: 21.073967
Training: 2021-10-28 02:06:38,682-[dev_00][22000]Accuracy-Flip: 0.52220+-0.03993
Training: 2021-10-28 02:06:38,682-[dev_00][22000]Accuracy-Highest: 0.52640
Training: 2021-10-28 02:08:11,116-[dev_04][22000]XNorm: 21.030965
Training: 2021-10-28 02:08:11,116-[dev_04][22000]Accuracy-Flip: 0.49130+-0.01851
Training: 2021-10-28 02:08:11,116-[dev_04][22000]Accuracy-Highest: 0.51238
Training: 2021-10-28 02:08:36,917-Speed 15.54 samples/sec   Loss 26.7056   LearningRate 0.2500000   Epoch: 8   Global Step: 22050   Required: 5 hours
Training: 2021-10-28 02:09:02,825-Speed 247.05 samples/sec   Loss 26.6703   LearningRate 0.2500000   Epoch: 8   Global Step: 22100   Required: 5 hours
Training: 2021-10-28 02:09:28,534-Speed 248.97 samples/sec   Loss 26.5594   LearningRate 0.2500000   Epoch: 8   Global Step: 22150   Required: 5 hours
Training: 2021-10-28 02:09:54,285-Speed 248.56 samples/sec   Loss 26.6381   LearningRate 0.2500000   Epoch: 8   Global Step: 22200   Required: 5 hours
Training: 2021-10-28 02:10:20,105-Speed 247.90 samples/sec   Loss 26.8895   LearningRate 0.2500000   Epoch: 8   Global Step: 22250   Required: 5 hours
Training: 2021-10-28 02:10:45,882-Speed 248.30 samples/sec   Loss 27.0849   LearningRate 0.2500000   Epoch: 8   Global Step: 22300   Required: 5 hours
Training: 2021-10-28 02:11:11,522-Pytorch Model Saved in '/output/webface_r50_512/backbone.pth'
Training: 2021-10-28 02:11:14,130-Speed 226.59 samples/sec   Loss 26.8132   LearningRate 0.2500000   Epoch: 9   Global Step: 22350   Required: 5 hours
Training: 2021-10-28 02:11:39,850-Speed 248.87 samples/sec   Loss 25.2836   LearningRate 0.2500000   Epoch: 9   Global Step: 22400   Required: 5 hours
Training: 2021-10-28 02:12:05,624-Speed 248.34 samples/sec   Loss 25.3316   LearningRate 0.2500000   Epoch: 9   Global Step: 22450   Required: 5 hours
Training: 2021-10-28 02:12:31,250-Speed 249.79 samples/sec   Loss 25.3355   LearningRate 0.2500000   Epoch: 9   Global Step: 22500   Required: 5 hours
Training: 2021-10-28 02:12:56,833-Speed 250.20 samples/sec   Loss 25.4639   LearningRate 0.2500000   Epoch: 9   Global Step: 22550   Required: 5 hours
Training: 2021-10-28 02:13:22,389-Speed 250.46 samples/sec   Loss 25.7269   LearningRate 0.2500000   Epoch: 9   Global Step: 22600   Required: 5 hours
