Training: 2021-11-09 10:15:04,798-rank_id: 0
Training: 2021-11-09 13:17:22,456-Speed 245.53 samples/sec   Loss 15.9237   LearningRate 0.0250000   Epoch: 2   Global Step: 15100   Required: 4 hours
Training: 2021-11-09 13:17:48,483-Speed 245.93 samples/sec   Loss 15.7158   LearningRate 0.0250000   Epoch: 2   Global Step: 15150   Required: 4 hours
Training: 2021-11-09 13:18:14,510-Speed 245.93 samples/sec   Loss 15.8856   LearningRate 0.0250000   Epoch: 2   Global Step: 15200   Required: 4 hours
Training: 2021-11-09 13:18:40,524-Speed 246.04 samples/sec   Loss 15.8493   LearningRate 0.0250000   Epoch: 2   Global Step: 15250   Required: 4 hours
Training: 2021-11-09 13:19:06,547-Speed 245.96 samples/sec   Loss 15.8723   LearningRate 0.0250000   Epoch: 2   Global Step: 15300   Required: 4 hours
Training: 2021-11-09 13:19:32,526-Speed 246.38 samples/sec   Loss 15.6867   LearningRate 0.0250000   Epoch: 2   Global Step: 15350   Required: 4 hours
Training: 2021-11-09 13:19:58,508-Speed 246.35 samples/sec   Loss 15.9390   LearningRate 0.0250000   Epoch: 2   Global Step: 15400   Required: 4 hours
Training: 2021-11-09 13:20:24,513-Speed 246.14 samples/sec   Loss 15.7904   LearningRate 0.0250000   Epoch: 2   Global Step: 15450   Required: 4 hours
Training: 2021-11-09 13:20:50,530-Speed 246.02 samples/sec   Loss 15.9993   LearningRate 0.0250000   Epoch: 2   Global Step: 15500   Required: 4 hours
Training: 2021-11-09 13:21:16,533-Speed 246.15 samples/sec   Loss 15.7481   LearningRate 0.0250000   Epoch: 2   Global Step: 15550   Required: 4 hours
Training: 2021-11-09 13:21:42,567-Speed 245.86 samples/sec   Loss 15.5803   LearningRate 0.0250000   Epoch: 2   Global Step: 15600   Required: 4 hours
Training: 2021-11-09 13:22:08,623-Speed 245.64 samples/sec   Loss 15.9335   LearningRate 0.0250000   Epoch: 2   Global Step: 15650   Required: 4 hours
Training: 2021-11-09 13:22:34,570-Speed 246.69 samples/sec   Loss 15.7356   LearningRate 0.0250000   Epoch: 2   Global Step: 15700   Required: 4 hours
Training: 2021-11-09 13:23:00,533-Speed 246.53 samples/sec   Loss 15.7538   LearningRate 0.0250000   Epoch: 2   Global Step: 15750   Required: 4 hours
Training: 2021-11-09 13:23:26,502-Speed 246.48 samples/sec   Loss 15.9557   LearningRate 0.0250000   Epoch: 2   Global Step: 15800   Required: 4 hours
Training: 2021-11-09 13:23:52,481-Speed 246.38 samples/sec   Loss 15.8273   LearningRate 0.0250000   Epoch: 2   Global Step: 15850   Required: 4 hours
Training: 2021-11-09 13:24:18,553-Speed 245.51 samples/sec   Loss 15.7657   LearningRate 0.0250000   Epoch: 2   Global Step: 15900   Required: 4 hours
Training: 2021-11-09 13:24:44,590-Speed 245.81 samples/sec   Loss 15.7904   LearningRate 0.0250000   Epoch: 2   Global Step: 15950   Required: 4 hours
Training: 2021-11-09 13:25:10,613-Speed 245.97 samples/sec   Loss 15.5862   LearningRate 0.0250000   Epoch: 2   Global Step: 16000   Required: 4 hours
Training: 2021-11-09 13:26:40,666-[agedb_30][16000]XNorm: 15.822520
Training: 2021-11-09 13:26:40,666-[agedb_30][16000]Accuracy-Flip: 0.71533+-0.02215
Training: 2021-11-09 13:26:40,666-[agedb_30][16000]Accuracy-Highest: 0.73267
Training: 2021-11-09 13:30:23,782-[dev_00][16000]XNorm: 18.008084
Training: 2021-11-09 13:30:23,783-[dev_00][16000]Accuracy-Flip: 0.52133+-0.04057
Training: 2021-11-09 13:30:23,783-[dev_00][16000]Accuracy-Highest: 0.53020
Training: 2021-11-09 13:32:02,141-[dev_04][16000]XNorm: 18.057767
Training: 2021-11-09 13:32:02,141-[dev_04][16000]Accuracy-Flip: 0.50657+-0.01672
Training: 2021-11-09 13:32:02,141-[dev_04][16000]Accuracy-Highest: 0.50657
Training: 2021-11-09 13:32:28,668-Speed 14.61 samples/sec   Loss 15.8730   LearningRate 0.0250000   Epoch: 2   Global Step: 16050   Required: 4 hours
Training: 2021-11-09 13:32:55,236-Speed 240.92 samples/sec   Loss 15.7705   LearningRate 0.0250000   Epoch: 2   Global Step: 16100   Required: 4 hours
Training: 2021-11-09 13:33:21,636-Speed 242.46 samples/sec   Loss 15.8169   LearningRate 0.0250000   Epoch: 2   Global Step: 16150   Required: 4 hours
Training: 2021-11-09 13:33:47,994-Speed 242.84 samples/sec   Loss 15.8319   LearningRate 0.0250000   Epoch: 2   Global Step: 16200   Required: 4 hours
Training: 2021-11-09 13:34:14,382-Speed 242.56 samples/sec   Loss 15.9003   LearningRate 0.0250000   Epoch: 2   Global Step: 16250   Required: 4 hours
Training: 2021-11-09 13:34:40,857-Speed 241.77 samples/sec   Loss 15.8959   LearningRate 0.0250000   Epoch: 2   Global Step: 16300   Required: 4 hours
Training: 2021-11-09 13:35:07,359-Speed 241.53 samples/sec   Loss 15.8806   LearningRate 0.0250000   Epoch: 2   Global Step: 16350   Required: 4 hours
Training: 2021-11-09 13:35:33,854-Speed 241.57 samples/sec   Loss 16.0931   LearningRate 0.0250000   Epoch: 2   Global Step: 16400   Required: 4 hours
Training: 2021-11-09 13:36:00,347-Speed 241.61 samples/sec   Loss 15.7715   LearningRate 0.0250000   Epoch: 2   Global Step: 16450   Required: 4 hours
Training: 2021-11-09 13:36:26,726-Speed 242.65 samples/sec   Loss 15.4351   LearningRate 0.0250000   Epoch: 2   Global Step: 16500   Required: 4 hours
Training: 2021-11-09 13:36:53,058-Speed 243.07 samples/sec   Loss 15.9285   LearningRate 0.0250000   Epoch: 2   Global Step: 16550   Required: 4 hours
Training: 2021-11-09 13:37:19,353-Speed 243.43 samples/sec   Loss 15.7865   LearningRate 0.0250000   Epoch: 2   Global Step: 16600   Required: 4 hours
Training: 2021-11-09 13:37:45,549-Speed 244.34 samples/sec   Loss 15.7076   LearningRate 0.0250000   Epoch: 2   Global Step: 16650   Required: 4 hours
Training: 2021-11-09 13:38:11,717-Speed 244.60 samples/sec   Loss 15.9335   LearningRate 0.0250000   Epoch: 2   Global Step: 16700   Required: 4 hours
Training: 2021-11-09 13:38:37,892-Speed 244.54 samples/sec   Loss 15.6735   LearningRate 0.0250000   Epoch: 2   Global Step: 16750   Required: 4 hours
Training: 2021-11-09 13:39:04,016-Speed 245.01 samples/sec   Loss 15.9383   LearningRate 0.0250000   Epoch: 2   Global Step: 16800   Required: 4 hours
Training: 2021-11-09 13:39:30,096-Speed 245.43 samples/sec   Loss 15.6712   LearningRate 0.0250000   Epoch: 2   Global Step: 16850   Required: 4 hours
Training: 2021-11-09 13:39:56,175-Speed 245.45 samples/sec   Loss 15.9827   LearningRate 0.0250000   Epoch: 2   Global Step: 16900   Required: 4 hours
Training: 2021-11-09 13:40:22,194-Speed 246.00 samples/sec   Loss 15.9306   LearningRate 0.0250000   Epoch: 2   Global Step: 16950   Required: 4 hours
Training: 2021-11-09 13:40:48,180-Speed 246.32 samples/sec   Loss 15.7813   LearningRate 0.0250000   Epoch: 2   Global Step: 17000   Required: 4 hours
Training: 2021-11-09 13:41:14,148-Speed 246.48 samples/sec   Loss 15.8950   LearningRate 0.0250000   Epoch: 2   Global Step: 17050   Required: 4 hours
Training: 2021-11-09 13:41:40,123-Speed 246.43 samples/sec   Loss 15.7538   LearningRate 0.0250000   Epoch: 2   Global Step: 17100   Required: 4 hours
Training: 2021-11-09 13:42:06,162-Speed 245.80 samples/sec   Loss 15.6523   LearningRate 0.0250000   Epoch: 2   Global Step: 17150   Required: 4 hours
Training: 2021-11-09 13:42:32,155-Speed 246.26 samples/sec   Loss 15.6411   LearningRate 0.0250000   Epoch: 2   Global Step: 17200   Required: 4 hours
Training: 2021-11-09 13:42:58,164-Speed 246.10 samples/sec   Loss 15.7906   LearningRate 0.0250000   Epoch: 2   Global Step: 17250   Required: 4 hours
Training: 2021-11-09 13:43:24,173-Speed 246.08 samples/sec   Loss 15.7913   LearningRate 0.0250000   Epoch: 2   Global Step: 17300   Required: 4 hours
Training: 2021-11-09 13:43:50,210-Speed 245.82 samples/sec   Loss 15.8042   LearningRate 0.0250000   Epoch: 2   Global Step: 17350   Required: 4 hours
Training: 2021-11-09 13:44:16,205-Speed 246.24 samples/sec   Loss 15.8719   LearningRate 0.0250000   Epoch: 2   Global Step: 17400   Required: 4 hours
Training: 2021-11-09 13:44:42,232-Speed 245.93 samples/sec   Loss 15.8512   LearningRate 0.0250000   Epoch: 2   Global Step: 17450   Required: 4 hours
Training: 2021-11-09 13:45:08,247-Speed 246.05 samples/sec   Loss 15.8803   LearningRate 0.0250000   Epoch: 2   Global Step: 17500   Required: 4 hours
Training: 2021-11-09 13:45:34,238-Speed 246.26 samples/sec   Loss 15.6172   LearningRate 0.0250000   Epoch: 2   Global Step: 17550   Required: 4 hours
Training: 2021-11-09 13:46:00,243-Speed 246.12 samples/sec   Loss 15.7557   LearningRate 0.0250000   Epoch: 2   Global Step: 17600   Required: 4 hours
Training: 2021-11-09 13:46:26,253-Speed 246.09 samples/sec   Loss 15.7156   LearningRate 0.0250000   Epoch: 2   Global Step: 17650   Required: 4 hours
Training: 2021-11-09 13:46:52,223-Speed 246.45 samples/sec   Loss 15.8114   LearningRate 0.0250000   Epoch: 2   Global Step: 17700   Required: 4 hours
Training: 2021-11-09 13:47:18,189-Speed 246.51 samples/sec   Loss 15.6788   LearningRate 0.0250000   Epoch: 2   Global Step: 17750   Required: 4 hours
Training: 2021-11-09 13:47:44,122-Speed 246.80 samples/sec   Loss 15.7234   LearningRate 0.0250000   Epoch: 2   Global Step: 17800   Required: 4 hours
Training: 2021-11-09 13:48:10,093-Speed 246.45 samples/sec   Loss 15.8281   LearningRate 0.0250000   Epoch: 2   Global Step: 17850   Required: 4 hours
Training: 2021-11-09 13:48:36,105-Speed 246.07 samples/sec   Loss 15.7962   LearningRate 0.0250000   Epoch: 2   Global Step: 17900   Required: 4 hours
Training: 2021-11-09 13:49:02,111-Speed 246.13 samples/sec   Loss 16.0072   LearningRate 0.0250000   Epoch: 2   Global Step: 17950   Required: 4 hours
Training: 2021-11-09 13:49:28,085-Speed 246.44 samples/sec   Loss 15.4584   LearningRate 0.0250000   Epoch: 2   Global Step: 18000   Required: 4 hours
Training: 2021-11-09 13:50:57,990-[agedb_30][18000]XNorm: 15.366074
Training: 2021-11-09 13:50:57,990-[agedb_30][18000]Accuracy-Flip: 0.72683+-0.01697
Training: 2021-11-09 13:50:57,990-[agedb_30][18000]Accuracy-Highest: 0.73267
Training: 2021-11-09 13:54:40,842-[dev_00][18000]XNorm: 18.093282
Training: 2021-11-09 13:54:40,842-[dev_00][18000]Accuracy-Flip: 0.51913+-0.03851
Training: 2021-11-09 13:54:40,842-[dev_00][18000]Accuracy-Highest: 0.53020
Training: 2021-11-09 13:56:19,109-[dev_04][18000]XNorm: 18.132038
Training: 2021-11-09 13:56:19,109-[dev_04][18000]Accuracy-Flip: 0.50184+-0.01567
Training: 2021-11-09 13:56:19,109-[dev_04][18000]Accuracy-Highest: 0.50657
Training: 2021-11-09 13:56:45,558-Speed 14.63 samples/sec   Loss 15.7066   LearningRate 0.0250000   Epoch: 2   Global Step: 18050   Required: 4 hours
Training: 2021-11-09 13:57:12,155-Speed 240.63 samples/sec   Loss 15.6682   LearningRate 0.0250000   Epoch: 2   Global Step: 18100   Required: 4 hours
Training: 2021-11-09 13:57:38,567-Speed 242.33 samples/sec   Loss 15.5472   LearningRate 0.0250000   Epoch: 2   Global Step: 18150   Required: 4 hours
Training: 2021-11-09 13:58:04,962-Speed 242.51 samples/sec   Loss 15.8760   LearningRate 0.0250000   Epoch: 2   Global Step: 18200   Required: 4 hours
Training: 2021-11-09 13:58:31,428-Speed 241.85 samples/sec   Loss 15.5461   LearningRate 0.0250000   Epoch: 2   Global Step: 18250   Required: 4 hours
Training: 2021-11-09 13:58:57,906-Speed 241.74 samples/sec   Loss 15.6604   LearningRate 0.0250000   Epoch: 2   Global Step: 18300   Required: 4 hours
Training: 2021-11-09 13:59:24,403-Speed 241.57 samples/sec   Loss 15.6068   LearningRate 0.0250000   Epoch: 2   Global Step: 18350   Required: 4 hours
Training: 2021-11-09 13:59:50,873-Speed 241.80 samples/sec   Loss 15.5372   LearningRate 0.0250000   Epoch: 2   Global Step: 18400   Required: 4 hours
Training: 2021-11-09 14:00:17,331-Speed 241.92 samples/sec   Loss 15.5678   LearningRate 0.0250000   Epoch: 2   Global Step: 18450   Required: 4 hours
Training: 2021-11-09 14:00:43,725-Speed 242.51 samples/sec   Loss 15.6486   LearningRate 0.0250000   Epoch: 2   Global Step: 18500   Required: 4 hours
Training: 2021-11-09 14:01:10,082-Speed 242.84 samples/sec   Loss 15.8123   LearningRate 0.0250000   Epoch: 2   Global Step: 18550   Required: 4 hours
Training: 2021-11-09 14:01:33,035-Pytorch Model Saved in '/output/webface_r50_512_5/backbone.pth'
Training: 2021-11-09 14:01:38,786-Speed 223.00 samples/sec   Loss 15.6819   LearningRate 0.0025000   Epoch: 3   Global Step: 18600   Required: 4 hours
Training: 2021-11-09 14:02:04,933-Speed 244.80 samples/sec   Loss 14.1550   LearningRate 0.0025000   Epoch: 3   Global Step: 18650   Required: 4 hours
Training: 2021-11-09 14:02:31,151-Speed 244.12 samples/sec   Loss 13.6332   LearningRate 0.0025000   Epoch: 3   Global Step: 18700   Required: 4 hours
Training: 2021-11-09 14:02:57,256-Speed 245.20 samples/sec   Loss 13.5914   LearningRate 0.0025000   Epoch: 3   Global Step: 18750   Required: 4 hours
Training: 2021-11-09 14:03:23,283-Speed 245.93 samples/sec   Loss 13.2501   LearningRate 0.0025000   Epoch: 3   Global Step: 18800   Required: 4 hours
Training: 2021-11-09 14:03:49,336-Speed 245.68 samples/sec   Loss 12.9257   LearningRate 0.0025000   Epoch: 3   Global Step: 18850   Required: 4 hours
Training: 2021-11-09 14:04:15,373-Speed 245.83 samples/sec   Loss 13.0784   LearningRate 0.0025000   Epoch: 3   Global Step: 18900   Required: 4 hours
Training: 2021-11-09 14:04:41,366-Speed 246.25 samples/sec   Loss 12.8927   LearningRate 0.0025000   Epoch: 3   Global Step: 18950   Required: 4 hours
Training: 2021-11-09 14:05:07,391-Speed 245.95 samples/sec   Loss 12.7939   LearningRate 0.0025000   Epoch: 3   Global Step: 19000   Required: 4 hours
Training: 2021-11-09 14:05:33,378-Speed 246.30 samples/sec   Loss 12.8895   LearningRate 0.0025000   Epoch: 3   Global Step: 19050   Required: 4 hours
Training: 2021-11-09 14:05:59,404-Speed 245.94 samples/sec   Loss 12.7095   LearningRate 0.0025000   Epoch: 3   Global Step: 19100   Required: 4 hours
Training: 2021-11-09 14:06:25,428-Speed 245.96 samples/sec   Loss 12.7826   LearningRate 0.0025000   Epoch: 3   Global Step: 19150   Required: 4 hours
Training: 2021-11-09 14:06:51,432-Speed 246.14 samples/sec   Loss 12.6470   LearningRate 0.0025000   Epoch: 3   Global Step: 19200   Required: 4 hours
Training: 2021-11-09 14:07:17,467-Speed 245.86 samples/sec   Loss 12.8241   LearningRate 0.0025000   Epoch: 3   Global Step: 19250   Required: 4 hours
Training: 2021-11-09 14:07:43,488-Speed 245.99 samples/sec   Loss 12.4375   LearningRate 0.0025000   Epoch: 3   Global Step: 19300   Required: 4 hours
Training: 2021-11-09 14:08:09,515-Speed 245.93 samples/sec   Loss 12.3695   LearningRate 0.0025000   Epoch: 3   Global Step: 19350   Required: 4 hours
Training: 2021-11-09 14:08:35,472-Speed 246.58 samples/sec   Loss 12.4595   LearningRate 0.0025000   Epoch: 3   Global Step: 19400   Required: 4 hours
Training: 2021-11-09 14:09:01,456-Speed 246.34 samples/sec   Loss 12.3305   LearningRate 0.0025000   Epoch: 3   Global Step: 19450   Required: 4 hours
Training: 2021-11-09 14:09:27,446-Speed 246.27 samples/sec   Loss 12.4115   LearningRate 0.0025000   Epoch: 3   Global Step: 19500   Required: 4 hours
Training: 2021-11-09 14:09:53,404-Speed 246.59 samples/sec   Loss 12.1712   LearningRate 0.0025000   Epoch: 3   Global Step: 19550   Required: 3 hours
Training: 2021-11-09 14:10:19,369-Speed 246.52 samples/sec   Loss 12.1688   LearningRate 0.0025000   Epoch: 3   Global Step: 19600   Required: 3 hours
Training: 2021-11-09 14:10:45,415-Speed 245.76 samples/sec   Loss 11.9672   LearningRate 0.0025000   Epoch: 3   Global Step: 19650   Required: 3 hours
Training: 2021-11-09 14:11:11,442-Speed 245.93 samples/sec   Loss 12.4046   LearningRate 0.0025000   Epoch: 3   Global Step: 19700   Required: 3 hours
Training: 2021-11-09 14:11:37,435-Speed 246.23 samples/sec   Loss 12.0431   LearningRate 0.0025000   Epoch: 3   Global Step: 19750   Required: 3 hours
Training: 2021-11-09 14:12:03,431-Speed 246.21 samples/sec   Loss 12.1400   LearningRate 0.0025000   Epoch: 3   Global Step: 19800   Required: 3 hours
Training: 2021-11-09 14:12:29,364-Speed 246.82 samples/sec   Loss 11.8162   LearningRate 0.0025000   Epoch: 3   Global Step: 19850   Required: 3 hours
Training: 2021-11-09 14:12:55,324-Speed 246.55 samples/sec   Loss 11.9056   LearningRate 0.0025000   Epoch: 3   Global Step: 19900   Required: 3 hours
Training: 2021-11-09 14:13:21,280-Speed 246.59 samples/sec   Loss 11.9379   LearningRate 0.0025000   Epoch: 3   Global Step: 19950   Required: 3 hours
Training: 2021-11-09 14:13:47,303-Speed 245.97 samples/sec   Loss 11.8664   LearningRate 0.0025000   Epoch: 3   Global Step: 20000   Required: 3 hours
Training: 2021-11-09 14:15:17,239-[agedb_30][20000]XNorm: 15.228758
Training: 2021-11-09 14:15:17,239-[agedb_30][20000]Accuracy-Flip: 0.74117+-0.01934
Training: 2021-11-09 14:15:17,239-[agedb_30][20000]Accuracy-Highest: 0.74117
Training: 2021-11-09 14:18:59,579-[dev_00][20000]XNorm: 17.453223
Training: 2021-11-09 14:18:59,580-[dev_00][20000]Accuracy-Flip: 0.51740+-0.04051
Training: 2021-11-09 14:18:59,580-[dev_00][20000]Accuracy-Highest: 0.53020
Training: 2021-11-09 14:20:37,816-[dev_04][20000]XNorm: 17.500436
Training: 2021-11-09 14:20:37,816-[dev_04][20000]Accuracy-Flip: 0.50490+-0.02450
Training: 2021-11-09 14:20:37,816-[dev_04][20000]Accuracy-Highest: 0.50657
Training: 2021-11-09 14:21:04,342-Speed 14.64 samples/sec   Loss 11.7033   LearningRate 0.0025000   Epoch: 3   Global Step: 20050   Required: 3 hours
Training: 2021-11-09 14:21:30,931-Speed 240.74 samples/sec   Loss 11.6789   LearningRate 0.0025000   Epoch: 3   Global Step: 20100   Required: 3 hours
Training: 2021-11-09 14:21:57,286-Speed 242.85 samples/sec   Loss 11.8868   LearningRate 0.0025000   Epoch: 3   Global Step: 20150   Required: 3 hours
Training: 2021-11-09 14:22:23,659-Speed 242.71 samples/sec   Loss 11.5072   LearningRate 0.0025000   Epoch: 3   Global Step: 20200   Required: 3 hours
Training: 2021-11-09 14:22:50,158-Speed 241.55 samples/sec   Loss 11.5090   LearningRate 0.0025000   Epoch: 3   Global Step: 20250   Required: 3 hours
Training: 2021-11-09 14:23:16,712-Speed 241.06 samples/sec   Loss 11.6494   LearningRate 0.0025000   Epoch: 3   Global Step: 20300   Required: 3 hours
Training: 2021-11-09 14:23:43,245-Speed 241.24 samples/sec   Loss 11.6436   LearningRate 0.0025000   Epoch: 3   Global Step: 20350   Required: 3 hours
Training: 2021-11-09 14:24:09,730-Speed 241.68 samples/sec   Loss 11.4780   LearningRate 0.0025000   Epoch: 3   Global Step: 20400   Required: 3 hours
Training: 2021-11-09 14:24:36,180-Speed 242.00 samples/sec   Loss 11.4766   LearningRate 0.0025000   Epoch: 3   Global Step: 20450   Required: 3 hours
Training: 2021-11-09 14:25:02,570-Speed 242.55 samples/sec   Loss 11.3900   LearningRate 0.0025000   Epoch: 3   Global Step: 20500   Required: 3 hours
Training: 2021-11-09 14:25:28,894-Speed 243.13 samples/sec   Loss 11.5765   LearningRate 0.0025000   Epoch: 3   Global Step: 20550   Required: 3 hours
Training: 2021-11-09 14:25:55,172-Speed 243.58 samples/sec   Loss 11.4936   LearningRate 0.0025000   Epoch: 3   Global Step: 20600   Required: 3 hours
Training: 2021-11-09 14:26:21,398-Speed 244.06 samples/sec   Loss 11.5325   LearningRate 0.0025000   Epoch: 3   Global Step: 20650   Required: 3 hours
Training: 2021-11-09 14:26:47,583-Speed 244.46 samples/sec   Loss 11.4802   LearningRate 0.0025000   Epoch: 3   Global Step: 20700   Required: 3 hours
Training: 2021-11-09 14:27:13,770-Speed 244.43 samples/sec   Loss 11.3740   LearningRate 0.0025000   Epoch: 3   Global Step: 20750   Required: 3 hours
Training: 2021-11-09 14:27:39,864-Speed 245.28 samples/sec   Loss 11.2806   LearningRate 0.0025000   Epoch: 3   Global Step: 20800   Required: 3 hours
Training: 2021-11-09 14:28:05,926-Speed 245.60 samples/sec   Loss 11.3840   LearningRate 0.0025000   Epoch: 3   Global Step: 20850   Required: 3 hours
Training: 2021-11-09 14:28:31,943-Speed 246.03 samples/sec   Loss 11.3901   LearningRate 0.0025000   Epoch: 3   Global Step: 20900   Required: 3 hours
Training: 2021-11-09 14:28:57,992-Speed 245.71 samples/sec   Loss 11.3306   LearningRate 0.0025000   Epoch: 3   Global Step: 20950   Required: 3 hours
Training: 2021-11-09 14:29:24,108-Speed 245.10 samples/sec   Loss 11.2625   LearningRate 0.0025000   Epoch: 3   Global Step: 21000   Required: 3 hours
Training: 2021-11-09 14:29:50,241-Speed 244.93 samples/sec   Loss 11.2076   LearningRate 0.0025000   Epoch: 3   Global Step: 21050   Required: 3 hours
Training: 2021-11-09 14:30:16,282-Speed 245.80 samples/sec   Loss 11.0484   LearningRate 0.0025000   Epoch: 3   Global Step: 21100   Required: 3 hours
Training: 2021-11-09 14:30:42,344-Speed 245.59 samples/sec   Loss 11.4332   LearningRate 0.0025000   Epoch: 3   Global Step: 21150   Required: 3 hours
Training: 2021-11-09 14:31:08,359-Speed 246.05 samples/sec   Loss 11.1887   LearningRate 0.0025000   Epoch: 3   Global Step: 21200   Required: 3 hours
Training: 2021-11-09 14:31:34,376-Speed 246.02 samples/sec   Loss 11.1680   LearningRate 0.0025000   Epoch: 3   Global Step: 21250   Required: 3 hours
Training: 2021-11-09 14:32:00,359-Speed 246.34 samples/sec   Loss 11.2385   LearningRate 0.0025000   Epoch: 3   Global Step: 21300   Required: 3 hours
Training: 2021-11-09 14:32:26,362-Speed 246.16 samples/sec   Loss 10.9044   LearningRate 0.0025000   Epoch: 3   Global Step: 21350   Required: 3 hours
Training: 2021-11-09 14:32:52,349-Speed 246.31 samples/sec   Loss 10.9242   LearningRate 0.0025000   Epoch: 3   Global Step: 21400   Required: 3 hours
Training: 2021-11-09 14:33:18,347-Speed 246.20 samples/sec   Loss 11.4465   LearningRate 0.0025000   Epoch: 3   Global Step: 21450   Required: 3 hours
Training: 2021-11-09 14:33:44,357-Speed 246.10 samples/sec   Loss 10.8991   LearningRate 0.0025000   Epoch: 3   Global Step: 21500   Required: 3 hours
Training: 2021-11-09 14:34:10,332-Speed 246.42 samples/sec   Loss 11.0773   LearningRate 0.0025000   Epoch: 3   Global Step: 21550   Required: 3 hours
Training: 2021-11-09 14:34:36,322-Speed 246.27 samples/sec   Loss 11.0872   LearningRate 0.0025000   Epoch: 3   Global Step: 21600   Required: 3 hours
Training: 2021-11-09 14:35:02,339-Speed 246.03 samples/sec   Loss 11.2442   LearningRate 0.0025000   Epoch: 3   Global Step: 21650   Required: 3 hours
Training: 2021-11-09 14:35:28,347-Speed 246.10 samples/sec   Loss 11.1102   LearningRate 0.0025000   Epoch: 3   Global Step: 21700   Required: 3 hours
Training: 2021-11-09 14:35:54,377-Speed 245.90 samples/sec   Loss 10.9431   LearningRate 0.0025000   Epoch: 3   Global Step: 21750   Required: 3 hours
Training: 2021-11-09 14:36:20,409-Speed 245.87 samples/sec   Loss 11.0281   LearningRate 0.0025000   Epoch: 3   Global Step: 21800   Required: 3 hours
Training: 2021-11-09 14:36:46,447-Speed 245.83 samples/sec   Loss 10.9010   LearningRate 0.0025000   Epoch: 3   Global Step: 21850   Required: 3 hours
Training: 2021-11-09 14:37:12,425-Speed 246.39 samples/sec   Loss 10.8942   LearningRate 0.0025000   Epoch: 3   Global Step: 21900   Required: 3 hours
Training: 2021-11-09 14:37:38,389-Speed 246.53 samples/sec   Loss 10.9208   LearningRate 0.0025000   Epoch: 3   Global Step: 21950   Required: 3 hours
Training: 2021-11-09 14:38:04,372-Speed 246.35 samples/sec   Loss 10.8633   LearningRate 0.0025000   Epoch: 3   Global Step: 22000   Required: 3 hours
Training: 2021-11-09 14:39:34,370-[agedb_30][22000]XNorm: 15.246621
Training: 2021-11-09 14:39:34,370-[agedb_30][22000]Accuracy-Flip: 0.75017+-0.02073
Training: 2021-11-09 14:39:34,370-[agedb_30][22000]Accuracy-Highest: 0.75017
Training: 2021-11-09 14:43:16,946-[dev_00][22000]XNorm: 17.491021
Training: 2021-11-09 14:43:16,946-[dev_00][22000]Accuracy-Flip: 0.52053+-0.04192
Training: 2021-11-09 14:43:16,946-[dev_00][22000]Accuracy-Highest: 0.53020
Training: 2021-11-09 14:44:55,206-[dev_04][22000]XNorm: 17.535175
Training: 2021-11-09 14:44:55,206-[dev_04][22000]Accuracy-Flip: 0.49802+-0.01677
Training: 2021-11-09 14:44:55,206-[dev_04][22000]Accuracy-Highest: 0.50657
Training: 2021-11-09 14:45:21,721-Speed 14.63 samples/sec   Loss 10.5934   LearningRate 0.0025000   Epoch: 3   Global Step: 22050   Required: 3 hours
Training: 2021-11-09 14:45:48,256-Speed 241.22 samples/sec   Loss 10.6425   LearningRate 0.0025000   Epoch: 3   Global Step: 22100   Required: 3 hours
Training: 2021-11-09 14:46:14,688-Speed 242.16 samples/sec   Loss 10.7673   LearningRate 0.0025000   Epoch: 3   Global Step: 22150   Required: 3 hours
Training: 2021-11-09 14:46:41,080-Speed 242.52 samples/sec   Loss 11.0013   LearningRate 0.0025000   Epoch: 3   Global Step: 22200   Required: 3 hours
Training: 2021-11-09 14:47:07,507-Speed 242.21 samples/sec   Loss 10.6998   LearningRate 0.0025000   Epoch: 3   Global Step: 22250   Required: 3 hours
Training: 2021-11-09 14:47:33,939-Speed 242.15 samples/sec   Loss 10.8517   LearningRate 0.0025000   Epoch: 3   Global Step: 22300   Required: 3 hours
Training: 2021-11-09 14:48:00,417-Speed 241.75 samples/sec   Loss 10.7155   LearningRate 0.0025000   Epoch: 3   Global Step: 22350   Required: 3 hours
Training: 2021-11-09 14:48:26,932-Speed 241.40 samples/sec   Loss 10.7023   LearningRate 0.0025000   Epoch: 3   Global Step: 22400   Required: 3 hours
Training: 2021-11-09 14:48:53,482-Speed 241.09 samples/sec   Loss 10.9272   LearningRate 0.0025000   Epoch: 3   Global Step: 22450   Required: 3 hours
Training: 2021-11-09 14:49:19,883-Speed 242.43 samples/sec   Loss 10.7215   LearningRate 0.0025000   Epoch: 3   Global Step: 22500   Required: 3 hours
Training: 2021-11-09 14:49:46,239-Speed 242.85 samples/sec   Loss 10.6241   LearningRate 0.0025000   Epoch: 3   Global Step: 22550   Required: 3 hours
Training: 2021-11-09 14:50:12,456-Speed 244.15 samples/sec   Loss 10.7485   LearningRate 0.0025000   Epoch: 3   Global Step: 22600   Required: 3 hours
Training: 2021-11-09 14:50:38,641-Speed 244.45 samples/sec   Loss 10.5295   LearningRate 0.0025000   Epoch: 3   Global Step: 22650   Required: 3 hours
Training: 2021-11-09 14:51:04,804-Speed 244.66 samples/sec   Loss 10.7620   LearningRate 0.0025000   Epoch: 3   Global Step: 22700   Required: 3 hours
