Training: 2021-10-27 21:45:33,319-rank_id: 0
Training: 2021-10-28 04:07:34,466-Speed 204.75 samples/sec   Loss 26.4203   LearningRate 0.1250000   Epoch: 8   Global Step: 44400   Required: 8 hours
Training: 2021-10-28 04:07:50,152-Speed 204.16 samples/sec   Loss 26.5080   LearningRate 0.1250000   Epoch: 8   Global Step: 44450   Required: 8 hours
Training: 2021-10-28 04:08:05,848-Speed 204.04 samples/sec   Loss 26.3830   LearningRate 0.1250000   Epoch: 8   Global Step: 44500   Required: 8 hours
Training: 2021-10-28 04:08:21,589-Speed 203.44 samples/sec   Loss 26.5860   LearningRate 0.1250000   Epoch: 8   Global Step: 44550   Required: 8 hours
Training: 2021-10-28 04:08:37,333-Speed 203.41 samples/sec   Loss 26.5015   LearningRate 0.1250000   Epoch: 8   Global Step: 44600   Required: 8 hours
Training: 2021-10-28 04:08:53,093-Speed 203.22 samples/sec   Loss 26.7939   LearningRate 0.1250000   Epoch: 8   Global Step: 44650   Required: 8 hours
Training: 2021-10-28 04:09:08,849-Speed 203.26 samples/sec   Loss 26.4067   LearningRate 0.1250000   Epoch: 8   Global Step: 44700   Required: 8 hours
Training: 2021-10-28 04:09:12,979-Pytorch Model Saved in '/output/webface_r50_2048/backbone.pth'
Training: 2021-10-28 04:09:29,197-Speed 157.36 samples/sec   Loss 24.9083   LearningRate 0.1250000   Epoch: 9   Global Step: 44750   Required: 8 hours
Training: 2021-10-28 04:09:45,073-Speed 201.72 samples/sec   Loss 24.6661   LearningRate 0.1250000   Epoch: 9   Global Step: 44800   Required: 8 hours
Training: 2021-10-28 04:10:00,954-Speed 201.66 samples/sec   Loss 24.8451   LearningRate 0.1250000   Epoch: 9   Global Step: 44850   Required: 8 hours
Training: 2021-10-28 04:10:16,792-Speed 202.20 samples/sec   Loss 25.0234   LearningRate 0.1250000   Epoch: 9   Global Step: 44900   Required: 8 hours
Training: 2021-10-28 04:10:32,573-Speed 202.93 samples/sec   Loss 24.8863   LearningRate 0.1250000   Epoch: 9   Global Step: 44950   Required: 8 hours
Training: 2021-10-28 04:10:48,327-Speed 203.29 samples/sec   Loss 25.2125   LearningRate 0.1250000   Epoch: 9   Global Step: 45000   Required: 8 hours
Training: 2021-10-28 04:11:04,146-Speed 202.45 samples/sec   Loss 25.1525   LearningRate 0.1250000   Epoch: 9   Global Step: 45050   Required: 8 hours
Training: 2021-10-28 04:11:19,969-Speed 202.38 samples/sec   Loss 25.5194   LearningRate 0.1250000   Epoch: 9   Global Step: 45100   Required: 8 hours
Training: 2021-10-28 04:11:35,840-Speed 201.79 samples/sec   Loss 25.3533   LearningRate 0.1250000   Epoch: 9   Global Step: 45150   Required: 8 hours
Training: 2021-10-28 04:11:51,655-Speed 202.51 samples/sec   Loss 25.4030   LearningRate 0.1250000   Epoch: 9   Global Step: 45200   Required: 8 hours
Training: 2021-10-28 04:12:07,457-Speed 202.66 samples/sec   Loss 25.7892   LearningRate 0.1250000   Epoch: 9   Global Step: 45250   Required: 8 hours
Training: 2021-10-28 04:12:23,265-Speed 202.59 samples/sec   Loss 25.7964   LearningRate 0.1250000   Epoch: 9   Global Step: 45300   Required: 8 hours
Training: 2021-10-28 04:12:39,060-Speed 202.74 samples/sec   Loss 25.8518   LearningRate 0.1250000   Epoch: 9   Global Step: 45350   Required: 8 hours
Training: 2021-10-28 04:12:54,829-Speed 203.08 samples/sec   Loss 25.6701   LearningRate 0.1250000   Epoch: 9   Global Step: 45400   Required: 8 hours
Training: 2021-10-28 04:13:10,600-Speed 203.07 samples/sec   Loss 26.2660   LearningRate 0.1250000   Epoch: 9   Global Step: 45450   Required: 8 hours
Training: 2021-10-28 04:13:26,417-Speed 202.47 samples/sec   Loss 26.3800   LearningRate 0.1250000   Epoch: 9   Global Step: 45500   Required: 8 hours
Training: 2021-10-28 04:13:42,242-Speed 202.37 samples/sec   Loss 26.0997   LearningRate 0.1250000   Epoch: 9   Global Step: 45550   Required: 8 hours
Training: 2021-10-28 04:13:58,052-Speed 202.56 samples/sec   Loss 25.6506   LearningRate 0.1250000   Epoch: 9   Global Step: 45600   Required: 8 hours
Training: 2021-10-28 04:14:13,837-Speed 202.89 samples/sec   Loss 26.1545   LearningRate 0.1250000   Epoch: 9   Global Step: 45650   Required: 8 hours
Training: 2021-10-28 04:14:29,642-Speed 202.63 samples/sec   Loss 26.0161   LearningRate 0.1250000   Epoch: 9   Global Step: 45700   Required: 8 hours
Training: 2021-10-28 04:14:45,476-Speed 202.25 samples/sec   Loss 26.0458   LearningRate 0.1250000   Epoch: 9   Global Step: 45750   Required: 8 hours
Training: 2021-10-28 04:15:01,306-Speed 202.31 samples/sec   Loss 25.9703   LearningRate 0.1250000   Epoch: 9   Global Step: 45800   Required: 8 hours
Training: 2021-10-28 04:15:17,146-Speed 202.18 samples/sec   Loss 25.6022   LearningRate 0.1250000   Epoch: 9   Global Step: 45850   Required: 8 hours
Training: 2021-10-28 04:15:32,965-Speed 202.45 samples/sec   Loss 25.9758   LearningRate 0.1250000   Epoch: 9   Global Step: 45900   Required: 8 hours
Training: 2021-10-28 04:15:48,750-Speed 202.87 samples/sec   Loss 25.8701   LearningRate 0.1250000   Epoch: 9   Global Step: 45950   Required: 8 hours
Training: 2021-10-28 04:16:04,536-Speed 202.87 samples/sec   Loss 26.1114   LearningRate 0.1250000   Epoch: 9   Global Step: 46000   Required: 8 hours
Training: 2021-10-28 04:17:31,851-[agedb_30][46000]XNorm: 34.677448
Training: 2021-10-28 04:17:31,851-[agedb_30][46000]Accuracy-Flip: 0.63733+-0.01901
Training: 2021-10-28 04:17:31,851-[agedb_30][46000]Accuracy-Highest: 0.67000
Training: 2021-10-28 04:21:07,742-[dev_00][46000]XNorm: 37.387490
Training: 2021-10-28 04:21:07,743-[dev_00][46000]Accuracy-Flip: 0.51853+-0.03631
Training: 2021-10-28 04:21:07,743-[dev_00][46000]Accuracy-Highest: 0.52593
Training: 2021-10-28 04:22:43,028-[dev_04][46000]XNorm: 37.366821
Training: 2021-10-28 04:22:43,029-[dev_04][46000]Accuracy-Flip: 0.49985+-0.01502
Training: 2021-10-28 04:22:43,029-[dev_04][46000]Accuracy-Highest: 0.51068
Training: 2021-10-28 04:22:58,633-Speed 7.73 samples/sec   Loss 26.3313   LearningRate 0.1250000   Epoch: 9   Global Step: 46050   Required: 8 hours
Training: 2021-10-28 04:23:14,248-Speed 205.09 samples/sec   Loss 26.4270   LearningRate 0.1250000   Epoch: 9   Global Step: 46100   Required: 8 hours
Training: 2021-10-28 04:23:29,897-Speed 204.64 samples/sec   Loss 26.1575   LearningRate 0.1250000   Epoch: 9   Global Step: 46150   Required: 8 hours
Training: 2021-10-28 04:23:45,498-Speed 205.27 samples/sec   Loss 26.2278   LearningRate 0.1250000   Epoch: 9   Global Step: 46200   Required: 8 hours
Training: 2021-10-28 04:24:01,084-Speed 205.46 samples/sec   Loss 25.9255   LearningRate 0.1250000   Epoch: 9   Global Step: 46250   Required: 8 hours
Training: 2021-10-28 04:24:16,672-Speed 205.45 samples/sec   Loss 25.8995   LearningRate 0.1250000   Epoch: 9   Global Step: 46300   Required: 8 hours
Training: 2021-10-28 04:24:32,303-Speed 204.89 samples/sec   Loss 26.1292   LearningRate 0.1250000   Epoch: 9   Global Step: 46350   Required: 8 hours
Training: 2021-10-28 04:24:47,940-Speed 204.81 samples/sec   Loss 26.2031   LearningRate 0.1250000   Epoch: 9   Global Step: 46400   Required: 8 hours
Training: 2021-10-28 04:25:03,622-Speed 204.22 samples/sec   Loss 26.5979   LearningRate 0.1250000   Epoch: 9   Global Step: 46450   Required: 8 hours
Training: 2021-10-28 04:25:19,294-Speed 204.33 samples/sec   Loss 26.3738   LearningRate 0.1250000   Epoch: 9   Global Step: 46500   Required: 8 hours
Training: 2021-10-28 04:25:35,001-Speed 203.89 samples/sec   Loss 25.7142   LearningRate 0.1250000   Epoch: 9   Global Step: 46550   Required: 8 hours
Training: 2021-10-28 04:25:50,721-Speed 203.73 samples/sec   Loss 26.4354   LearningRate 0.1250000   Epoch: 9   Global Step: 46600   Required: 8 hours
Training: 2021-10-28 04:26:06,504-Speed 202.91 samples/sec   Loss 26.1332   LearningRate 0.1250000   Epoch: 9   Global Step: 46650   Required: 8 hours
Training: 2021-10-28 04:26:22,287-Speed 202.91 samples/sec   Loss 26.1721   LearningRate 0.1250000   Epoch: 9   Global Step: 46700   Required: 7 hours
Training: 2021-10-28 04:26:38,042-Speed 203.27 samples/sec   Loss 26.4858   LearningRate 0.1250000   Epoch: 9   Global Step: 46750   Required: 7 hours
Training: 2021-10-28 04:26:53,836-Speed 202.77 samples/sec   Loss 26.2360   LearningRate 0.1250000   Epoch: 9   Global Step: 46800   Required: 7 hours
Training: 2021-10-28 04:27:09,644-Speed 202.58 samples/sec   Loss 26.3851   LearningRate 0.1250000   Epoch: 9   Global Step: 46850   Required: 7 hours
Training: 2021-10-28 04:27:25,467-Speed 202.39 samples/sec   Loss 26.3502   LearningRate 0.1250000   Epoch: 9   Global Step: 46900   Required: 7 hours
Training: 2021-10-28 04:27:41,301-Speed 202.25 samples/sec   Loss 26.3335   LearningRate 0.1250000   Epoch: 9   Global Step: 46950   Required: 7 hours
Training: 2021-10-28 04:27:57,150-Speed 202.05 samples/sec   Loss 26.4077   LearningRate 0.1250000   Epoch: 9   Global Step: 47000   Required: 7 hours
Training: 2021-10-28 04:28:12,978-Speed 202.34 samples/sec   Loss 26.4133   LearningRate 0.1250000   Epoch: 9   Global Step: 47050   Required: 7 hours
Training: 2021-10-28 04:28:28,800-Speed 202.42 samples/sec   Loss 26.0528   LearningRate 0.1250000   Epoch: 9   Global Step: 47100   Required: 7 hours
Training: 2021-10-28 04:28:44,655-Speed 201.99 samples/sec   Loss 26.1443   LearningRate 0.1250000   Epoch: 9   Global Step: 47150   Required: 7 hours
Training: 2021-10-28 04:29:00,480-Speed 202.36 samples/sec   Loss 25.7506   LearningRate 0.1250000   Epoch: 9   Global Step: 47200   Required: 7 hours
Training: 2021-10-28 04:29:16,307-Speed 202.35 samples/sec   Loss 26.3176   LearningRate 0.1250000   Epoch: 9   Global Step: 47250   Required: 7 hours
Training: 2021-10-28 04:29:32,107-Speed 202.70 samples/sec   Loss 26.1490   LearningRate 0.1250000   Epoch: 9   Global Step: 47300   Required: 7 hours
Training: 2021-10-28 04:29:47,926-Speed 202.44 samples/sec   Loss 26.1826   LearningRate 0.1250000   Epoch: 9   Global Step: 47350   Required: 7 hours
Training: 2021-10-28 04:30:03,761-Speed 202.24 samples/sec   Loss 26.3823   LearningRate 0.1250000   Epoch: 9   Global Step: 47400   Required: 7 hours
Training: 2021-10-28 04:30:19,581-Speed 202.44 samples/sec   Loss 25.9671   LearningRate 0.1250000   Epoch: 9   Global Step: 47450   Required: 7 hours
Training: 2021-10-28 04:30:35,406-Speed 202.36 samples/sec   Loss 26.0393   LearningRate 0.1250000   Epoch: 9   Global Step: 47500   Required: 7 hours
Training: 2021-10-28 04:30:51,185-Speed 202.97 samples/sec   Loss 26.4797   LearningRate 0.1250000   Epoch: 9   Global Step: 47550   Required: 7 hours
Training: 2021-10-28 04:31:06,988-Speed 202.65 samples/sec   Loss 26.2862   LearningRate 0.1250000   Epoch: 9   Global Step: 47600   Required: 7 hours
Training: 2021-10-28 04:31:22,814-Speed 202.36 samples/sec   Loss 26.5322   LearningRate 0.1250000   Epoch: 9   Global Step: 47650   Required: 7 hours
Training: 2021-10-28 04:31:38,601-Speed 202.86 samples/sec   Loss 26.7941   LearningRate 0.1250000   Epoch: 9   Global Step: 47700   Required: 7 hours
Training: 2021-10-28 04:31:54,400-Speed 202.71 samples/sec   Loss 25.9060   LearningRate 0.1250000   Epoch: 9   Global Step: 47750   Required: 7 hours
Training: 2021-10-28 04:32:10,193-Speed 202.75 samples/sec   Loss 26.2209   LearningRate 0.1250000   Epoch: 9   Global Step: 47800   Required: 7 hours
Training: 2021-10-28 04:32:26,033-Speed 202.16 samples/sec   Loss 26.0023   LearningRate 0.1250000   Epoch: 9   Global Step: 47850   Required: 7 hours
Training: 2021-10-28 04:32:41,851-Speed 202.46 samples/sec   Loss 26.5571   LearningRate 0.1250000   Epoch: 9   Global Step: 47900   Required: 7 hours
Training: 2021-10-28 04:32:57,619-Speed 203.11 samples/sec   Loss 26.1759   LearningRate 0.1250000   Epoch: 9   Global Step: 47950   Required: 7 hours
Training: 2021-10-28 04:33:13,430-Speed 202.55 samples/sec   Loss 26.5250   LearningRate 0.1250000   Epoch: 9   Global Step: 48000   Required: 7 hours
Training: 2021-10-28 04:34:40,706-[agedb_30][48000]XNorm: 33.919012
Training: 2021-10-28 04:34:40,706-[agedb_30][48000]Accuracy-Flip: 0.62350+-0.01829
Training: 2021-10-28 04:34:40,706-[agedb_30][48000]Accuracy-Highest: 0.67000
Training: 2021-10-28 04:38:16,835-[dev_00][48000]XNorm: 37.575189
Training: 2021-10-28 04:38:16,836-[dev_00][48000]Accuracy-Flip: 0.51627+-0.03277
Training: 2021-10-28 04:38:16,836-[dev_00][48000]Accuracy-Highest: 0.52593
Training: 2021-10-28 04:39:52,187-[dev_04][48000]XNorm: 37.520284
Training: 2021-10-28 04:39:52,187-[dev_04][48000]Accuracy-Flip: 0.50810+-0.01637
Training: 2021-10-28 04:39:52,187-[dev_04][48000]Accuracy-Highest: 0.51068
Training: 2021-10-28 04:40:07,838-Speed 7.72 samples/sec   Loss 26.5211   LearningRate 0.1250000   Epoch: 9   Global Step: 48050   Required: 7 hours
Training: 2021-10-28 04:40:23,459-Speed 205.02 samples/sec   Loss 26.1884   LearningRate 0.1250000   Epoch: 9   Global Step: 48100   Required: 7 hours
Training: 2021-10-28 04:40:39,110-Speed 204.62 samples/sec   Loss 26.2759   LearningRate 0.1250000   Epoch: 9   Global Step: 48150   Required: 7 hours
Training: 2021-10-28 04:40:54,738-Speed 204.93 samples/sec   Loss 26.3068   LearningRate 0.1250000   Epoch: 9   Global Step: 48200   Required: 7 hours
Training: 2021-10-28 04:41:10,368-Speed 204.89 samples/sec   Loss 26.4137   LearningRate 0.1250000   Epoch: 9   Global Step: 48250   Required: 7 hours
Training: 2021-10-28 04:41:25,992-Speed 204.94 samples/sec   Loss 26.1912   LearningRate 0.1250000   Epoch: 9   Global Step: 48300   Required: 7 hours
Training: 2021-10-28 04:41:41,639-Speed 204.68 samples/sec   Loss 26.2284   LearningRate 0.1250000   Epoch: 9   Global Step: 48350   Required: 7 hours
Training: 2021-10-28 04:41:57,281-Speed 204.69 samples/sec   Loss 26.7746   LearningRate 0.1250000   Epoch: 9   Global Step: 48400   Required: 7 hours
Training: 2021-10-28 04:42:12,959-Speed 204.26 samples/sec   Loss 26.4595   LearningRate 0.1250000   Epoch: 9   Global Step: 48450   Required: 7 hours
Training: 2021-10-28 04:42:28,654-Speed 204.04 samples/sec   Loss 26.3650   LearningRate 0.1250000   Epoch: 9   Global Step: 48500   Required: 7 hours
Training: 2021-10-28 04:42:44,364-Speed 203.86 samples/sec   Loss 26.3122   LearningRate 0.1250000   Epoch: 9   Global Step: 48550   Required: 7 hours
Training: 2021-10-28 04:43:00,093-Speed 203.60 samples/sec   Loss 26.2232   LearningRate 0.1250000   Epoch: 9   Global Step: 48600   Required: 7 hours
Training: 2021-10-28 04:43:15,837-Speed 203.40 samples/sec   Loss 26.4095   LearningRate 0.1250000   Epoch: 9   Global Step: 48650   Required: 7 hours
Training: 2021-10-28 04:43:31,597-Speed 203.21 samples/sec   Loss 26.4989   LearningRate 0.1250000   Epoch: 9   Global Step: 48700   Required: 7 hours
Training: 2021-10-28 04:43:47,364-Speed 203.12 samples/sec   Loss 26.3491   LearningRate 0.1250000   Epoch: 9   Global Step: 48750   Required: 7 hours
Training: 2021-10-28 04:44:03,151-Speed 202.86 samples/sec   Loss 26.4679   LearningRate 0.1250000   Epoch: 9   Global Step: 48800   Required: 7 hours
Training: 2021-10-28 04:44:18,960-Speed 202.57 samples/sec   Loss 26.1224   LearningRate 0.1250000   Epoch: 9   Global Step: 48850   Required: 7 hours
Training: 2021-10-28 04:44:34,803-Speed 202.15 samples/sec   Loss 26.6525   LearningRate 0.1250000   Epoch: 9   Global Step: 48900   Required: 7 hours
Training: 2021-10-28 04:44:50,638-Speed 202.23 samples/sec   Loss 26.5295   LearningRate 0.1250000   Epoch: 9   Global Step: 48950   Required: 7 hours
Training: 2021-10-28 04:45:06,486-Speed 202.09 samples/sec   Loss 25.9229   LearningRate 0.1250000   Epoch: 9   Global Step: 49000   Required: 7 hours
Training: 2021-10-28 04:45:22,315-Speed 202.31 samples/sec   Loss 26.5457   LearningRate 0.1250000   Epoch: 9   Global Step: 49050   Required: 7 hours
Training: 2021-10-28 04:45:38,151-Speed 202.23 samples/sec   Loss 26.4679   LearningRate 0.1250000   Epoch: 9   Global Step: 49100   Required: 7 hours
Training: 2021-10-28 04:45:53,968-Speed 202.46 samples/sec   Loss 26.6313   LearningRate 0.1250000   Epoch: 9   Global Step: 49150   Required: 7 hours
Training: 2021-10-28 04:46:09,786-Speed 202.46 samples/sec   Loss 26.3183   LearningRate 0.1250000   Epoch: 9   Global Step: 49200   Required: 7 hours
Training: 2021-10-28 04:46:25,630-Speed 202.13 samples/sec   Loss 26.0808   LearningRate 0.1250000   Epoch: 9   Global Step: 49250   Required: 7 hours
Training: 2021-10-28 04:46:41,442-Speed 202.53 samples/sec   Loss 26.3566   LearningRate 0.1250000   Epoch: 9   Global Step: 49300   Required: 7 hours
Training: 2021-10-28 04:46:57,273-Speed 202.30 samples/sec   Loss 25.9576   LearningRate 0.1250000   Epoch: 9   Global Step: 49350   Required: 7 hours
Training: 2021-10-28 04:47:13,100-Speed 202.31 samples/sec   Loss 26.3140   LearningRate 0.1250000   Epoch: 9   Global Step: 49400   Required: 7 hours
Training: 2021-10-28 04:47:28,883-Speed 202.91 samples/sec   Loss 26.6042   LearningRate 0.1250000   Epoch: 9   Global Step: 49450   Required: 7 hours
Training: 2021-10-28 04:47:44,697-Speed 202.51 samples/sec   Loss 26.0899   LearningRate 0.1250000   Epoch: 9   Global Step: 49500   Required: 7 hours
Training: 2021-10-28 04:48:00,534-Speed 202.22 samples/sec   Loss 26.2560   LearningRate 0.1250000   Epoch: 9   Global Step: 49550   Required: 7 hours
Training: 2021-10-28 04:48:16,345-Speed 202.55 samples/sec   Loss 26.2366   LearningRate 0.1250000   Epoch: 9   Global Step: 49600   Required: 7 hours
Training: 2021-10-28 04:48:32,165-Speed 202.43 samples/sec   Loss 26.7954   LearningRate 0.1250000   Epoch: 9   Global Step: 49650   Required: 7 hours
Training: 2021-10-28 04:48:41,713-Pytorch Model Saved in '/output/webface_r50_2048/backbone.pth'
Training: 2021-10-28 04:48:52,585-Speed 156.80 samples/sec   Loss 25.3014   LearningRate 0.1250000   Epoch: 10   Global Step: 49700   Required: 7 hours
Training: 2021-10-28 04:49:08,383-Speed 202.72 samples/sec   Loss 25.0053   LearningRate 0.1250000   Epoch: 10   Global Step: 49750   Required: 7 hours
Training: 2021-10-28 04:49:24,225-Speed 202.16 samples/sec   Loss 24.5364   LearningRate 0.1250000   Epoch: 10   Global Step: 49800   Required: 7 hours
Training: 2021-10-28 04:49:40,038-Speed 202.52 samples/sec   Loss 25.1173   LearningRate 0.1250000   Epoch: 10   Global Step: 49850   Required: 7 hours
Training: 2021-10-28 04:49:55,858-Speed 202.44 samples/sec   Loss 25.3774   LearningRate 0.1250000   Epoch: 10   Global Step: 49900   Required: 7 hours
Training: 2021-10-28 04:50:11,654-Speed 202.74 samples/sec   Loss 24.9034   LearningRate 0.1250000   Epoch: 10   Global Step: 49950   Required: 7 hours
Training: 2021-10-28 04:50:27,427-Speed 202.99 samples/sec   Loss 25.0053   LearningRate 0.1250000   Epoch: 10   Global Step: 50000   Required: 7 hours
Training: 2021-10-28 04:51:54,817-[agedb_30][50000]XNorm: 30.925260
Training: 2021-10-28 04:51:54,817-[agedb_30][50000]Accuracy-Flip: 0.66567+-0.02090
Training: 2021-10-28 04:51:54,818-[agedb_30][50000]Accuracy-Highest: 0.67000
Training: 2021-10-28 04:55:30,572-[dev_00][50000]XNorm: 35.977603
Training: 2021-10-28 04:55:30,572-[dev_00][50000]Accuracy-Flip: 0.50853+-0.03324
Training: 2021-10-28 04:55:30,572-[dev_00][50000]Accuracy-Highest: 0.52593
Training: 2021-10-28 04:57:05,939-[dev_04][50000]XNorm: 35.997501
Training: 2021-10-28 04:57:05,939-[dev_04][50000]Accuracy-Flip: 0.49649+-0.00950
Training: 2021-10-28 04:57:05,939-[dev_04][50000]Accuracy-Highest: 0.51068
Training: 2021-10-28 04:57:21,566-Speed 7.73 samples/sec   Loss 25.6143   LearningRate 0.1250000   Epoch: 10   Global Step: 50050   Required: 7 hours
Training: 2021-10-28 04:57:37,205-Speed 204.77 samples/sec   Loss 25.4164   LearningRate 0.1250000   Epoch: 10   Global Step: 50100   Required: 7 hours
Training: 2021-10-28 04:57:52,833-Speed 204.90 samples/sec   Loss 25.1116   LearningRate 0.1250000   Epoch: 10   Global Step: 50150   Required: 7 hours
Training: 2021-10-28 04:58:08,446-Speed 205.12 samples/sec   Loss 25.5986   LearningRate 0.1250000   Epoch: 10   Global Step: 50200   Required: 7 hours
Training: 2021-10-28 04:58:24,053-Speed 205.20 samples/sec   Loss 26.0002   LearningRate 0.1250000   Epoch: 10   Global Step: 50250   Required: 7 hours
Training: 2021-10-28 04:58:39,647-Speed 205.38 samples/sec   Loss 25.6818   LearningRate 0.1250000   Epoch: 10   Global Step: 50300   Required: 7 hours
Training: 2021-10-28 04:58:55,285-Speed 204.77 samples/sec   Loss 25.6909   LearningRate 0.1250000   Epoch: 10   Global Step: 50350   Required: 7 hours
Training: 2021-10-28 04:59:10,960-Speed 204.29 samples/sec   Loss 25.9767   LearningRate 0.1250000   Epoch: 10   Global Step: 50400   Required: 7 hours
Training: 2021-10-28 04:59:26,630-Speed 204.38 samples/sec   Loss 25.9988   LearningRate 0.1250000   Epoch: 10   Global Step: 50450   Required: 7 hours
Training: 2021-10-28 04:59:42,330-Speed 203.98 samples/sec   Loss 25.9743   LearningRate 0.1250000   Epoch: 10   Global Step: 50500   Required: 7 hours
Training: 2021-10-28 04:59:58,004-Speed 204.33 samples/sec   Loss 25.6459   LearningRate 0.1250000   Epoch: 10   Global Step: 50550   Required: 7 hours
Training: 2021-10-28 05:00:13,710-Speed 203.90 samples/sec   Loss 26.4214   LearningRate 0.1250000   Epoch: 10   Global Step: 50600   Required: 7 hours
Training: 2021-10-28 05:00:29,462-Speed 203.31 samples/sec   Loss 26.0733   LearningRate 0.1250000   Epoch: 10   Global Step: 50650   Required: 7 hours
Training: 2021-10-28 05:00:45,196-Speed 203.55 samples/sec   Loss 26.3388   LearningRate 0.1250000   Epoch: 10   Global Step: 50700   Required: 7 hours
Training: 2021-10-28 05:01:00,957-Speed 203.19 samples/sec   Loss 26.2625   LearningRate 0.1250000   Epoch: 10   Global Step: 50750   Required: 7 hours
Training: 2021-10-28 05:01:16,688-Speed 203.57 samples/sec   Loss 26.2212   LearningRate 0.1250000   Epoch: 10   Global Step: 50800   Required: 7 hours
Training: 2021-10-28 05:01:32,449-Speed 203.20 samples/sec   Loss 25.6646   LearningRate 0.1250000   Epoch: 10   Global Step: 50850   Required: 7 hours
Training: 2021-10-28 05:01:48,240-Speed 202.81 samples/sec   Loss 26.3830   LearningRate 0.1250000   Epoch: 10   Global Step: 50900   Required: 7 hours
Training: 2021-10-28 05:02:04,040-Speed 202.69 samples/sec   Loss 25.6035   LearningRate 0.1250000   Epoch: 10   Global Step: 50950   Required: 7 hours
Training: 2021-10-28 05:02:19,825-Speed 202.88 samples/sec   Loss 25.5851   LearningRate 0.1250000   Epoch: 10   Global Step: 51000   Required: 7 hours
Training: 2021-10-28 05:02:35,675-Speed 202.06 samples/sec   Loss 26.1290   LearningRate 0.1250000   Epoch: 10   Global Step: 51050   Required: 7 hours
Training: 2021-10-28 05:02:51,531-Speed 201.98 samples/sec   Loss 26.2580   LearningRate 0.1250000   Epoch: 10   Global Step: 51100   Required: 7 hours
Training: 2021-10-28 05:03:07,352-Speed 202.42 samples/sec   Loss 25.8655   LearningRate 0.1250000   Epoch: 10   Global Step: 51150   Required: 7 hours
Training: 2021-10-28 05:03:23,203-Speed 202.05 samples/sec   Loss 25.8690   LearningRate 0.1250000   Epoch: 10   Global Step: 51200   Required: 7 hours
Training: 2021-10-28 05:03:39,032-Speed 202.31 samples/sec   Loss 26.0528   LearningRate 0.1250000   Epoch: 10   Global Step: 51250   Required: 7 hours
Training: 2021-10-28 05:03:54,871-Speed 202.20 samples/sec   Loss 26.2390   LearningRate 0.1250000   Epoch: 10   Global Step: 51300   Required: 7 hours
Training: 2021-10-28 05:04:10,686-Speed 202.50 samples/sec   Loss 26.4302   LearningRate 0.1250000   Epoch: 10   Global Step: 51350   Required: 7 hours
Training: 2021-10-28 05:04:26,497-Speed 202.55 samples/sec   Loss 26.3147   LearningRate 0.1250000   Epoch: 10   Global Step: 51400   Required: 7 hours
Training: 2021-10-28 05:04:42,303-Speed 202.62 samples/sec   Loss 25.7670   LearningRate 0.1250000   Epoch: 10   Global Step: 51450   Required: 7 hours
Training: 2021-10-28 05:04:58,133-Speed 202.31 samples/sec   Loss 26.2467   LearningRate 0.1250000   Epoch: 10   Global Step: 51500   Required: 7 hours
Training: 2021-10-28 05:05:13,983-Speed 202.06 samples/sec   Loss 26.0964   LearningRate 0.1250000   Epoch: 10   Global Step: 51550   Required: 7 hours
Training: 2021-10-28 05:05:29,804-Speed 202.42 samples/sec   Loss 26.2941   LearningRate 0.1250000   Epoch: 10   Global Step: 51600   Required: 7 hours
Training: 2021-10-28 05:05:45,612-Speed 202.58 samples/sec   Loss 26.2505   LearningRate 0.1250000   Epoch: 10   Global Step: 51650   Required: 7 hours
Training: 2021-10-28 05:06:01,435-Speed 202.40 samples/sec   Loss 26.1269   LearningRate 0.1250000   Epoch: 10   Global Step: 51700   Required: 7 hours
Training: 2021-10-28 05:06:17,282-Speed 202.08 samples/sec   Loss 26.3973   LearningRate 0.1250000   Epoch: 10   Global Step: 51750   Required: 7 hours
Training: 2021-10-28 05:06:33,082-Speed 202.68 samples/sec   Loss 26.3837   LearningRate 0.1250000   Epoch: 10   Global Step: 51800   Required: 7 hours
Training: 2021-10-28 05:06:48,880-Speed 202.70 samples/sec   Loss 25.9997   LearningRate 0.1250000   Epoch: 10   Global Step: 51850   Required: 7 hours
Training: 2021-10-28 05:07:04,679-Speed 202.70 samples/sec   Loss 26.4086   LearningRate 0.1250000   Epoch: 10   Global Step: 51900   Required: 7 hours
Training: 2021-10-28 05:07:20,487-Speed 202.58 samples/sec   Loss 26.4597   LearningRate 0.1250000   Epoch: 10   Global Step: 51950   Required: 7 hours
Training: 2021-10-28 05:07:36,329-Speed 202.15 samples/sec   Loss 25.7229   LearningRate 0.1250000   Epoch: 10   Global Step: 52000   Required: 7 hours
Training: 2021-10-28 05:09:03,684-[agedb_30][52000]XNorm: 34.172769
Training: 2021-10-28 05:09:03,684-[agedb_30][52000]Accuracy-Flip: 0.60033+-0.01600
Training: 2021-10-28 05:09:03,684-[agedb_30][52000]Accuracy-Highest: 0.67000
Training: 2021-10-28 05:12:39,598-[dev_00][52000]XNorm: 40.193878
Training: 2021-10-28 05:12:39,598-[dev_00][52000]Accuracy-Flip: 0.52107+-0.03527
Training: 2021-10-28 05:12:39,598-[dev_00][52000]Accuracy-Highest: 0.52593
Training: 2021-10-28 05:14:14,865-[dev_04][52000]XNorm: 40.172061
Training: 2021-10-28 05:14:14,866-[dev_04][52000]Accuracy-Flip: 0.48747+-0.02030
Training: 2021-10-28 05:14:14,866-[dev_04][52000]Accuracy-Highest: 0.51068
